periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
202405,May 2024,202405,,bzOfj0iwfDH,Isiolo County,KE_County_11,,49,,,373
202405,May 2024,202405,,uepLTG8wGWJ,Nyamira County,KE_County_46,,254,,,691
202405,May 2024,202405,,kphDeKClFch,Turkana County,KE_County_23,,146,,,899
202405,May 2024,202405,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,551,,,1248
202405,May 2024,202405,,XWALbfAPa6n,West Pokot County,KE_County_24,,419,,,1943
202405,May 2024,202405,,mYZacFNIB3h,Nyandarua County,KE_County_18,,25,,,266
202405,May 2024,202405,,Tvf1zgVZ0K4,Busia County,KE_County_40,,41,,,259
202405,May 2024,202405,,ptWVfaCIdVx,Nyeri County,KE_County_19,,3,,,146
202405,May 2024,202405,,ob6SxuRcqU4,Nakuru County,KE_County_32,,392,,1,1779
202405,May 2024,202405,,PFu8alU2KWG,Embu County,KE_County_14,,61,,,353
202405,May 2024,202405,,xuFdFy6t9AH,Laikipia County,KE_County_31,,24,,,71
202405,May 2024,202405,,yhCUgGcCcOo,Machakos County,KE_County_16,,48,,9,111
202405,May 2024,202405,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,72,,3,519
202405,May 2024,202405,,ahwTMNAJvrL,Muranga County,KE_County_21,,45,,71,41
202405,May 2024,202405,,N7YETT3A9r1,Kwale County,KE_County_2,,11,,,10
202405,May 2024,202405,,t0J75eHKxz5,Nandi County,KE_County_29,,615,,,1469
202405,May 2024,202405,,Eey8fT4Im3y,Marsabit County,KE_County_10,,196,,,448
202405,May 2024,202405,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,3,,,105
202405,May 2024,202405,,j8o6iO4Njsi,Kitui County,KE_County_15,,177,,,406
202405,May 2024,202405,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,6,,9,73
202405,May 2024,202405,,HMNARUV2CW4,Bomet County,KE_County_36,,121,,,1137
202405,May 2024,202405,,vvOK1BxTbet,Baringo County,KE_County_30,,315,,,1055
202405,May 2024,202405,,tAbBVBbueqD,Kisumu County,KE_County_42,,130,,,562
202405,May 2024,202405,,sANMZ3lpqGs,Vihiga County,KE_County_38,,97,,,126
202405,May 2024,202405,,CeLsrJOH0g9,Wajir County,KE_County_8,,93,,,485
202405,May 2024,202405,,u4t9H8XyU9P,Siaya County,KE_County_41,,61,,2,419
202405,May 2024,202405,,o36zCRjSd4G,Samburu County,KE_County_25,,34,,10,157
202405,May 2024,202405,,nrI2khZx3d0,Kilifi County,KE_County_3,,8,,,21
202405,May 2024,202405,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,4
202405,May 2024,202405,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,147
202405,May 2024,202405,,uyOrcHZBpW0,Garissa County,KE_County_7,,59,,,256
202405,May 2024,202405,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,157,,6,969
202405,May 2024,202405,,Y52XNJ50hYb,Meru County,KE_County_12,,62,,10,176
202405,May 2024,202405,,jkG3zaihdSs,Nairobi County,KE_County_47,,146,,1,1324
202405,May 2024,202405,,sPkRcDvhGWA,Kisii County,KE_County_45,,501,,,3431
202405,May 2024,202405,,BoDytkJQ4Qi,Makueni County,KE_County_17,,28,,,96
202405,May 2024,202405,,R6f9znhg37c,Mandera County,KE_County_9,,39,,,772
202405,May 2024,202405,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,473,,,1556
202211,November 2022,202211,,CeLsrJOH0g9,Wajir County,KE_County_8,,60,,,311
202211,November 2022,202211,,Y52XNJ50hYb,Meru County,KE_County_12,,157,,7,105
202211,November 2022,202211,,o36zCRjSd4G,Samburu County,KE_County_25,,33,,,160
202211,November 2022,202211,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,860,,,3579
202211,November 2022,202211,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3,,1,150
202211,November 2022,202211,,HMNARUV2CW4,Bomet County,KE_County_36,,48,,1,148
202211,November 2022,202211,,BjC1xL40gHo,Kakamega County,KE_County_37,,100,,253,645
202211,November 2022,202211,,XWALbfAPa6n,West Pokot County,KE_County_24,,482,,,2233
202211,November 2022,202211,,vvOK1BxTbet,Baringo County,KE_County_30,,466,,,1375
202211,November 2022,202211,,sANMZ3lpqGs,Vihiga County,KE_County_38,,29,,,210
202211,November 2022,202211,,bzOfj0iwfDH,Isiolo County,KE_County_11,,119,,,492
202211,November 2022,202211,,j8o6iO4Njsi,Kitui County,KE_County_15,,32,,,326
202211,November 2022,202211,,mThvosEflAU,Trans Nzoia County,KE_County_26,,431,,,1848
202211,November 2022,202211,,Eey8fT4Im3y,Marsabit County,KE_County_10,,156,,,738
202211,November 2022,202211,,fVra3Pwta0Q,Migori County,KE_County_44,,505,22,107,1290
202211,November 2022,202211,,Tvf1zgVZ0K4,Busia County,KE_County_40,,158,,3,487
202211,November 2022,202211,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,197,,,758
202211,November 2022,202211,,uepLTG8wGWJ,Nyamira County,KE_County_46,,206,,3,661
202211,November 2022,202211,,ahwTMNAJvrL,Muranga County,KE_County_21,,6,,,67
202211,November 2022,202211,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,47,,,414
202211,November 2022,202211,,tAbBVBbueqD,Kisumu County,KE_County_42,,116,1,,479
202211,November 2022,202211,,qKzosKQPl6G,Kiambu County,KE_County_22,,43,,,144
202211,November 2022,202211,,N7YETT3A9r1,Kwale County,KE_County_2,,17,,,
202211,November 2022,202211,,ptWVfaCIdVx,Nyeri County,KE_County_19,,12,,,78
202211,November 2022,202211,,yhCUgGcCcOo,Machakos County,KE_County_16,,30,,3,106
202211,November 2022,202211,,nrI2khZx3d0,Kilifi County,KE_County_3,,37,1,13,91
202211,November 2022,202211,,ob6SxuRcqU4,Nakuru County,KE_County_32,,478,,,2279
202211,November 2022,202211,,u4t9H8XyU9P,Siaya County,KE_County_41,,77,,,409
202211,November 2022,202211,,PFu8alU2KWG,Embu County,KE_County_14,,55,,,402
202211,November 2022,202211,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,532,,,1222
202211,November 2022,202211,,kphDeKClFch,Turkana County,KE_County_23,,211,,,897
202211,November 2022,202211,,t0J75eHKxz5,Nandi County,KE_County_29,,419,,26,1252
202211,November 2022,202211,,ihZsJ8alvtb,Kericho County,KE_County_35,,657,,,2713
202211,November 2022,202211,,xuFdFy6t9AH,Laikipia County,KE_County_31,,46,,,177
202211,November 2022,202211,,JsH2bnvNt2d,Tana River County,KE_County_4,,32,1,,100
202211,November 2022,202211,,mYZacFNIB3h,Nyandarua County,KE_County_18,,45,,,600
202211,November 2022,202211,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,4,,,165
202211,November 2022,202211,,kqJ83J2D72s,Narok County,KE_County_33,,743,10,3,1941
202211,November 2022,202211,,BoDytkJQ4Qi,Makueni County,KE_County_17,,97,,,211
202211,November 2022,202211,,jkG3zaihdSs,Nairobi County,KE_County_47,,78,,16,1110
202211,November 2022,202211,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12,,,45
202211,November 2022,202211,,R6f9znhg37c,Mandera County,KE_County_9,,42,,,257
202211,November 2022,202211,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,422,,,1601
202211,November 2022,202211,,sPkRcDvhGWA,Kisii County,KE_County_45,,839,,,3793
202211,November 2022,202211,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,218,,,1029
202211,November 2022,202211,,uyOrcHZBpW0,Garissa County,KE_County_7,,58,,,457
202311,November 2023,202311,,yhCUgGcCcOo,Machakos County,KE_County_16,,22,,,128
202311,November 2023,202311,,kphDeKClFch,Turkana County,KE_County_23,,196,,,705
202311,November 2023,202311,,uepLTG8wGWJ,Nyamira County,KE_County_46,,179,,,601
202311,November 2023,202311,,ahwTMNAJvrL,Muranga County,KE_County_21,,28,,1,37
202311,November 2023,202311,,qKzosKQPl6G,Kiambu County,KE_County_22,,52,,,271
202311,November 2023,202311,,ihZsJ8alvtb,Kericho County,KE_County_35,,922,,,2407
202311,November 2023,202311,,mYZacFNIB3h,Nyandarua County,KE_County_18,,33,,,339
202311,November 2023,202311,,ob6SxuRcqU4,Nakuru County,KE_County_32,,372,,1,2139
202311,November 2023,202311,,fVra3Pwta0Q,Migori County,KE_County_44,,457,,,1427
202311,November 2023,202311,,u4t9H8XyU9P,Siaya County,KE_County_41,,2192,,,312
202311,November 2023,202311,,Tvf1zgVZ0K4,Busia County,KE_County_40,,98,,,390
202311,November 2023,202311,,mThvosEflAU,Trans Nzoia County,KE_County_26,,357,,,2181
202311,November 2023,202311,,xuFdFy6t9AH,Laikipia County,KE_County_31,,36,,,791
202311,November 2023,202311,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,620,,,914
202311,November 2023,202311,,bzOfj0iwfDH,Isiolo County,KE_County_11,,39,,,197
202311,November 2023,202311,,PFu8alU2KWG,Embu County,KE_County_14,,26,,,298
202311,November 2023,202311,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,113,,,663
202311,November 2023,202311,,tAbBVBbueqD,Kisumu County,KE_County_42,,58,,4,474
202311,November 2023,202311,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,1,129
202311,November 2023,202311,,t0J75eHKxz5,Nandi County,KE_County_29,,271,,,1043
202311,November 2023,202311,,N7YETT3A9r1,Kwale County,KE_County_2,,13,,,16
202311,November 2023,202311,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,46,,6,475
202311,November 2023,202311,,sANMZ3lpqGs,Vihiga County,KE_County_38,,109,,,156
202311,November 2023,202311,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,173,,,1015
202311,November 2023,202311,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,488,,,1582
202311,November 2023,202311,,vvOK1BxTbet,Baringo County,KE_County_30,,390,,,965
202311,November 2023,202311,,j8o6iO4Njsi,Kitui County,KE_County_15,,91,,,326
202311,November 2023,202311,,o36zCRjSd4G,Samburu County,KE_County_25,,56,,,287
202311,November 2023,202311,,CeLsrJOH0g9,Wajir County,KE_County_8,,55,,,254
202311,November 2023,202311,,Eey8fT4Im3y,Marsabit County,KE_County_10,,170,,,698
202311,November 2023,202311,,Y52XNJ50hYb,Meru County,KE_County_12,,46,,68,192
202311,November 2023,202311,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,698,,,2722
202311,November 2023,202311,,HMNARUV2CW4,Bomet County,KE_County_36,,88,,2,674
202311,November 2023,202311,,R6f9znhg37c,Mandera County,KE_County_9,,45,,,402
202311,November 2023,202311,,jkG3zaihdSs,Nairobi County,KE_County_47,,129,,4,1479
202311,November 2023,202311,,XWALbfAPa6n,West Pokot County,KE_County_24,,259,,,1396
202311,November 2023,202311,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,3,,1,53
202311,November 2023,202311,,BjC1xL40gHo,Kakamega County,KE_County_37,,155,,,600
202311,November 2023,202311,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,8,,,96
202311,November 2023,202311,,kqJ83J2D72s,Narok County,KE_County_33,,802,,1,2121
202311,November 2023,202311,,wsBsC6gjHvn,Mombasa County,KE_County_1,,6,,4,26
202311,November 2023,202311,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,15
202311,November 2023,202311,,nrI2khZx3d0,Kilifi County,KE_County_3,,57,,,23
202311,November 2023,202311,,uyOrcHZBpW0,Garissa County,KE_County_7,,93,,,547
202311,November 2023,202311,,BoDytkJQ4Qi,Makueni County,KE_County_17,,13,,,91
202311,November 2023,202311,,sPkRcDvhGWA,Kisii County,KE_County_45,,641,,115,3854
202311,November 2023,202311,,JsH2bnvNt2d,Tana River County,KE_County_4,,26,,,107
202411,November 2024,202411,,NjWSbQTwys4,Lamu County,KE_County_5,,3,,,5
202411,November 2024,202411,,CeLsrJOH0g9,Wajir County,KE_County_8,,73,,,508
202411,November 2024,202411,,Y52XNJ50hYb,Meru County,KE_County_12,,60,,1,161
202411,November 2024,202411,,uyOrcHZBpW0,Garissa County,KE_County_7,,98,,,485
202411,November 2024,202411,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,112
202411,November 2024,202411,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,16
202411,November 2024,202411,,o36zCRjSd4G,Samburu County,KE_County_25,,22,,,247
202411,November 2024,202411,,jkG3zaihdSs,Nairobi County,KE_County_47,,111,17,,685
202411,November 2024,202411,,R6f9znhg37c,Mandera County,KE_County_9,,73,,,262
202411,November 2024,202411,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,52,,,338
202411,November 2024,202411,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,117,,,686
202411,November 2024,202411,,BoDytkJQ4Qi,Makueni County,KE_County_17,,7,,,53
202411,November 2024,202411,,N7YETT3A9r1,Kwale County,KE_County_2,,21,,,13
202411,November 2024,202411,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,450,,75,1579
202411,November 2024,202411,,JsH2bnvNt2d,Tana River County,KE_County_4,,22,,,94
202411,November 2024,202411,,mYZacFNIB3h,Nyandarua County,KE_County_18,,9,,,188
202411,November 2024,202411,,kqJ83J2D72s,Narok County,KE_County_33,,741,,3,2139
202411,November 2024,202411,,ihZsJ8alvtb,Kericho County,KE_County_35,,225,,,1477
202411,November 2024,202411,,BjC1xL40gHo,Kakamega County,KE_County_37,,60,,,362
202411,November 2024,202411,,XWALbfAPa6n,West Pokot County,KE_County_24,,360,,,1588
202411,November 2024,202411,,HMNARUV2CW4,Bomet County,KE_County_36,,68,,,629
202411,November 2024,202411,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,585,,1,1097
202411,November 2024,202411,,kphDeKClFch,Turkana County,KE_County_23,,242,,43,559
202411,November 2024,202411,,PFu8alU2KWG,Embu County,KE_County_14,,27,,,296
202411,November 2024,202411,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,515,,,2245
202411,November 2024,202411,,nrI2khZx3d0,Kilifi County,KE_County_3,,4,,,36
202411,November 2024,202411,,ob6SxuRcqU4,Nakuru County,KE_County_32,,365,,152,1468
202411,November 2024,202411,,u4t9H8XyU9P,Siaya County,KE_County_41,,50,,4,255
202411,November 2024,202411,,xuFdFy6t9AH,Laikipia County,KE_County_31,,9,,,257
202411,November 2024,202411,,tAbBVBbueqD,Kisumu County,KE_County_42,,40,,,495
202411,November 2024,202411,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1,,,35
202411,November 2024,202411,,ahwTMNAJvrL,Muranga County,KE_County_21,,5,,2,32
202411,November 2024,202411,,yhCUgGcCcOo,Machakos County,KE_County_16,,44,6,,115
202411,November 2024,202411,,t0J75eHKxz5,Nandi County,KE_County_29,,340,,,778
202411,November 2024,202411,,sPkRcDvhGWA,Kisii County,KE_County_45,,508,,,2770
202411,November 2024,202411,,fVra3Pwta0Q,Migori County,KE_County_44,,417,,,1171
202411,November 2024,202411,,mThvosEflAU,Trans Nzoia County,KE_County_26,,241,,,1223
202411,November 2024,202411,,Eey8fT4Im3y,Marsabit County,KE_County_10,,126,,,521
202411,November 2024,202411,,qKzosKQPl6G,Kiambu County,KE_County_22,,18,,,79
202411,November 2024,202411,,j8o6iO4Njsi,Kitui County,KE_County_15,,92,,,373
202411,November 2024,202411,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,8,,,66
202411,November 2024,202411,,vvOK1BxTbet,Baringo County,KE_County_30,,357,,7,896
202411,November 2024,202411,,sANMZ3lpqGs,Vihiga County,KE_County_38,,71,,,185
202411,November 2024,202411,,uepLTG8wGWJ,Nyamira County,KE_County_46,,163,,18,520
202411,November 2024,202411,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,63,,5,666
202411,November 2024,202411,,Tvf1zgVZ0K4,Busia County,KE_County_40,,29,,,346
202411,November 2024,202411,,bzOfj0iwfDH,Isiolo County,KE_County_11,,26,,,67
202210,October 2022,202210,,CeLsrJOH0g9,Wajir County,KE_County_8,,46,,,128
202210,October 2022,202210,,NjWSbQTwys4,Lamu County,KE_County_5,,6,,,1
202210,October 2022,202210,,Y52XNJ50hYb,Meru County,KE_County_12,,118,,10,134
202210,October 2022,202210,,uyOrcHZBpW0,Garissa County,KE_County_7,,45,,,660
202210,October 2022,202210,,ptWVfaCIdVx,Nyeri County,KE_County_19,,14,,,116
202210,October 2022,202210,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,,,40
202210,October 2022,202210,,o36zCRjSd4G,Samburu County,KE_County_25,,56,,,322
202210,October 2022,202210,,HMNARUV2CW4,Bomet County,KE_County_36,,49,,,191
202210,October 2022,202210,,BjC1xL40gHo,Kakamega County,KE_County_37,,184,,,832
202210,October 2022,202210,,vvOK1BxTbet,Baringo County,KE_County_30,,405,,,1307
202210,October 2022,202210,,XWALbfAPa6n,West Pokot County,KE_County_24,,456,,46,2318
202210,October 2022,202210,,sANMZ3lpqGs,Vihiga County,KE_County_38,,64,,,242
202210,October 2022,202210,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,186,,,834
202210,October 2022,202210,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,827,,,3456
202210,October 2022,202210,,bzOfj0iwfDH,Isiolo County,KE_County_11,,104,,,374
202210,October 2022,202210,,fVra3Pwta0Q,Migori County,KE_County_44,,423,,130,1152
202210,October 2022,202210,,Tvf1zgVZ0K4,Busia County,KE_County_40,,114,,1,358
202210,October 2022,202210,,qKzosKQPl6G,Kiambu County,KE_County_22,,71,,,299
202210,October 2022,202210,,ihZsJ8alvtb,Kericho County,KE_County_35,,641,,,2670
202210,October 2022,202210,,yhCUgGcCcOo,Machakos County,KE_County_16,,65,,,116
202210,October 2022,202210,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,89,,2,496
202210,October 2022,202210,,ahwTMNAJvrL,Muranga County,KE_County_21,,22,,,48
202210,October 2022,202210,,N7YETT3A9r1,Kwale County,KE_County_2,,5,,,73
202210,October 2022,202210,,u4t9H8XyU9P,Siaya County,KE_County_41,,90,,1,313
202210,October 2022,202210,,ob6SxuRcqU4,Nakuru County,KE_County_32,,503,,3,2184
202210,October 2022,202210,,xuFdFy6t9AH,Laikipia County,KE_County_31,,65,,,365
202210,October 2022,202210,,kphDeKClFch,Turkana County,KE_County_23,,192,,,907
202210,October 2022,202210,,t0J75eHKxz5,Nandi County,KE_County_29,,532,,,1086
202210,October 2022,202210,,tAbBVBbueqD,Kisumu County,KE_County_42,,97,,29,756
202210,October 2022,202210,,uepLTG8wGWJ,Nyamira County,KE_County_46,,187,,73,712
202210,October 2022,202210,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,515,,,1548
202210,October 2022,202210,,PFu8alU2KWG,Embu County,KE_County_14,,79,,6,337
202210,October 2022,202210,,mYZacFNIB3h,Nyandarua County,KE_County_18,,78,,,541
202210,October 2022,202210,,mThvosEflAU,Trans Nzoia County,KE_County_26,,473,,,1851
202210,October 2022,202210,,Eey8fT4Im3y,Marsabit County,KE_County_10,,173,,,359
202210,October 2022,202210,,j8o6iO4Njsi,Kitui County,KE_County_15,,90,,,369
202210,October 2022,202210,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,10,,,90
202210,October 2022,202210,,kqJ83J2D72s,Narok County,KE_County_33,,720,,1,1881
202210,October 2022,202210,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,26,,20,70
202210,October 2022,202210,,R6f9znhg37c,Mandera County,KE_County_9,,54,,,752
202210,October 2022,202210,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,212,,,551
202210,October 2022,202210,,jkG3zaihdSs,Nairobi County,KE_County_47,,139,,62,1274
202210,October 2022,202210,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,412,,,1563
202210,October 2022,202210,,BoDytkJQ4Qi,Makueni County,KE_County_17,,39,,,159
202210,October 2022,202210,,sPkRcDvhGWA,Kisii County,KE_County_45,,712,,43,3514
202210,October 2022,202210,,JsH2bnvNt2d,Tana River County,KE_County_4,,48,,55,96
202210,October 2022,202210,,nrI2khZx3d0,Kilifi County,KE_County_3,,15,,,112
202310,October 2023,202310,,tAbBVBbueqD,Kisumu County,KE_County_42,,85,,141,546
202310,October 2023,202310,,sPkRcDvhGWA,Kisii County,KE_County_45,,730,,,4250
202310,October 2023,202310,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,3,,,177
202310,October 2023,202310,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12,,,79
202310,October 2023,202310,,nrI2khZx3d0,Kilifi County,KE_County_3,,38,,,11
202310,October 2023,202310,,BoDytkJQ4Qi,Makueni County,KE_County_17,,90,,,50
202310,October 2023,202310,,t0J75eHKxz5,Nandi County,KE_County_29,,498,,,1241
202310,October 2023,202310,,HMNARUV2CW4,Bomet County,KE_County_36,,99,,1,784
202310,October 2023,202310,,ahwTMNAJvrL,Muranga County,KE_County_21,,3,,,47
202310,October 2023,202310,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,201,,3,822
202310,October 2023,202310,,xuFdFy6t9AH,Laikipia County,KE_County_31,,35,,,88
202310,October 2023,202310,,ihZsJ8alvtb,Kericho County,KE_County_35,,444,,102,2547
202310,October 2023,202310,,PFu8alU2KWG,Embu County,KE_County_14,,54,,,390
202310,October 2023,202310,,CeLsrJOH0g9,Wajir County,KE_County_8,,67,,,377
202310,October 2023,202310,,kqJ83J2D72s,Narok County,KE_County_33,,783,,4,2452
202310,October 2023,202310,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,622,,,2906
202310,October 2023,202310,,kphDeKClFch,Turkana County,KE_County_23,,209,,66,804
202310,October 2023,202310,,mYZacFNIB3h,Nyandarua County,KE_County_18,,24,,,428
202310,October 2023,202310,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,679,,,1408
202310,October 2023,202310,,XWALbfAPa6n,West Pokot County,KE_County_24,,262,,,1788
202310,October 2023,202310,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,28,,2,319
202310,October 2023,202310,,jkG3zaihdSs,Nairobi County,KE_County_47,,105,1,,1056
202310,October 2023,202310,,BjC1xL40gHo,Kakamega County,KE_County_37,,150,,1,944
202310,October 2023,202310,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4,,1,7
202310,October 2023,202310,,uyOrcHZBpW0,Garissa County,KE_County_7,,88,,,640
202310,October 2023,202310,,Y52XNJ50hYb,Meru County,KE_County_12,,67,,12,230
202310,October 2023,202310,,JsH2bnvNt2d,Tana River County,KE_County_4,,37,,,128
202310,October 2023,202310,,ptWVfaCIdVx,Nyeri County,KE_County_19,,10,,,137
202310,October 2023,202310,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,11
202310,October 2023,202310,,N7YETT3A9r1,Kwale County,KE_County_2,,5,1,,16
202310,October 2023,202310,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,577,,,2059
202310,October 2023,202310,,R6f9znhg37c,Mandera County,KE_County_9,,23,,,628
202310,October 2023,202310,,yhCUgGcCcOo,Machakos County,KE_County_16,,24,,,97
202310,October 2023,202310,,vvOK1BxTbet,Baringo County,KE_County_30,,377,,,1231
202310,October 2023,202310,,sANMZ3lpqGs,Vihiga County,KE_County_38,,76,,1,209
202310,October 2023,202310,,uepLTG8wGWJ,Nyamira County,KE_County_46,,339,,,654
202310,October 2023,202310,,j8o6iO4Njsi,Kitui County,KE_County_15,,164,,4,639
202310,October 2023,202310,,qKzosKQPl6G,Kiambu County,KE_County_22,,29,,1,138
202310,October 2023,202310,,o36zCRjSd4G,Samburu County,KE_County_25,,126,,,252
202310,October 2023,202310,,mThvosEflAU,Trans Nzoia County,KE_County_26,,389,,,2620
202310,October 2023,202310,,Eey8fT4Im3y,Marsabit County,KE_County_10,,138,,,636
202310,October 2023,202310,,fVra3Pwta0Q,Migori County,KE_County_44,,421,,8,1578
202310,October 2023,202310,,ob6SxuRcqU4,Nakuru County,KE_County_32,,646,,,2605
202310,October 2023,202310,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,103,,,824
202310,October 2023,202310,,bzOfj0iwfDH,Isiolo County,KE_County_11,,100,2,,322
202310,October 2023,202310,,Tvf1zgVZ0K4,Busia County,KE_County_40,,83,,,504
202310,October 2023,202310,,u4t9H8XyU9P,Siaya County,KE_County_41,,54,,5,351
202410,October 2024,202410,,N7YETT3A9r1,Kwale County,KE_County_2,,1,41,,
202410,October 2024,202410,,NjWSbQTwys4,Lamu County,KE_County_5,,1,,,5
202410,October 2024,202410,,ptWVfaCIdVx,Nyeri County,KE_County_19,,4,,60,146
202410,October 2024,202410,,Y52XNJ50hYb,Meru County,KE_County_12,,53,,,90
202410,October 2024,202410,,vvOK1BxTbet,Baringo County,KE_County_30,,421,,,1337
202410,October 2024,202410,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,99,,,643
202410,October 2024,202410,,CeLsrJOH0g9,Wajir County,KE_County_8,,101,,,648
202410,October 2024,202410,,uyOrcHZBpW0,Garissa County,KE_County_7,,104,,,582
202410,October 2024,202410,,o36zCRjSd4G,Samburu County,KE_County_25,,29,,,351
202410,October 2024,202410,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,,20
202410,October 2024,202410,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,70,,,228
202410,October 2024,202410,,jkG3zaihdSs,Nairobi County,KE_County_47,,142,,236,695
202410,October 2024,202410,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,522,,478,1466
202410,October 2024,202410,,BoDytkJQ4Qi,Makueni County,KE_County_17,,12,,,50
202410,October 2024,202410,,R6f9znhg37c,Mandera County,KE_County_9,,80,,,313
202410,October 2024,202410,,kqJ83J2D72s,Narok County,KE_County_33,,674,,,2185
202410,October 2024,202410,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,2,,,37
202410,October 2024,202410,,mYZacFNIB3h,Nyandarua County,KE_County_18,,27,,,310
202410,October 2024,202410,,HMNARUV2CW4,Bomet County,KE_County_36,,51,,,908
202410,October 2024,202410,,BjC1xL40gHo,Kakamega County,KE_County_37,,95,,,480
202410,October 2024,202410,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,646,,,2524
202410,October 2024,202410,,XWALbfAPa6n,West Pokot County,KE_County_24,,599,,,2115
202410,October 2024,202410,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,721,,,1313
202410,October 2024,202410,,t0J75eHKxz5,Nandi County,KE_County_29,,324,,113,952
202410,October 2024,202410,,kphDeKClFch,Turkana County,KE_County_23,,279,,,708
202410,October 2024,202410,,xuFdFy6t9AH,Laikipia County,KE_County_31,,28,,,276
202410,October 2024,202410,,PFu8alU2KWG,Embu County,KE_County_14,,32,,,328
202410,October 2024,202410,,ihZsJ8alvtb,Kericho County,KE_County_35,,1081,,2,1622
202410,October 2024,202410,,sPkRcDvhGWA,Kisii County,KE_County_45,,530,,,2283
202410,October 2024,202410,,ahwTMNAJvrL,Muranga County,KE_County_21,,15,,11,215
202410,October 2024,202410,,yhCUgGcCcOo,Machakos County,KE_County_16,,52,,,111
202410,October 2024,202410,,JsH2bnvNt2d,Tana River County,KE_County_4,,42,,,98
202410,October 2024,202410,,nrI2khZx3d0,Kilifi County,KE_County_3,,21,,,28
202410,October 2024,202410,,mThvosEflAU,Trans Nzoia County,KE_County_26,,240,,16,1352
202410,October 2024,202410,,fVra3Pwta0Q,Migori County,KE_County_44,,356,,,1095
202410,October 2024,202410,,Eey8fT4Im3y,Marsabit County,KE_County_10,,148,,,310
