"","year","date","county","human_incidence","catt_incidence","cam_incidence","goat_incidence","shp_incidence","hum_cases","catt_cases","cam_cases","goat_cases","shp_cases"
"1221",2016,2016-01-01,"Kericho",1.5589,0,NA,0,0,1350,0,0,0,0
"1222",2016,2016-07-01,"Kericho",2.0704,0,NA,0,0,1793,0,0,0,0
"1223",2016,2016-05-01,"Kericho",2.9434,0,NA,0,0,2549,0,0,0,0
"1224",2016,2016-04-01,"Kericho",2.2609,0,NA,0,0,1958,0,0,0,0
"1225",2016,2016-12-01,"Kericho",0.9931,0,NA,0,0,860,0,0,0,0
"1226",2016,2016-09-01,"Kericho",2.9861,0,NA,0,0,2586,0,0,0,0
"1227",2016,2016-03-01,"Kericho",3.4492,0,NA,0,0,2987,0,0,0,0
"1228",2016,2016-08-01,"Kiambu",0.4511,0,NA,0,0,1028,0,0,0,0
"1229",2016,2016-07-01,"Kiambu",0.4914,0,NA,0,0,1120,0,0,0,0
"1230",2016,2016-10-01,"Kiambu",0.355,0,NA,0,0,809,0,0,0,0
"1231",2016,2016-01-01,"Kiambu",0.4225,0,NA,0,0,963,0,0,0,0
"1232",2016,2016-11-01,"Kiambu",0.3817,0,NA,0,0,870,0,0,0,0
"1233",2016,2016-06-01,"Kiambu",0.5726,0,NA,0,0,1305,0,0,0,0
"1234",2016,2016-12-01,"Kiambu",0.3541,0,NA,0,0,807,0,0,0,0
"1235",2016,2016-05-01,"Kiambu",0.4173,0,NA,0,0,951,0,0,0,0
"1236",2016,2016-09-01,"Kiambu",0.4168,0,NA,0,0,950,0,0,0,0
"1237",2016,2016-03-01,"Kiambu",0.3967,0,NA,0,0,904,0,0,0,0
"1238",2016,2016-02-01,"Kiambu",0.4326,0,NA,0,0,986,0,0,0,0
"1239",2016,2016-04-01,"Kiambu",0.6305,0,NA,0,0,1437,0,0,0,0
"1240",2016,2016-06-01,"Kilifi",0.0051,0,0,0,0,7,0,0,0,0
"1241",2016,2016-12-01,"Kilifi",0.0051,0,0,0,0,7,0,0,0,0
"1242",2016,2016-11-01,"Kilifi",0.016,0,0,0,0,22,0,0,0,0
"1243",2016,2016-03-01,"Kilifi",0.0029,0,0,0,0,4,0,0,0,0
"1244",2016,2016-10-01,"Kilifi",0.0095,0,0,0,0,13,0,0,0,0
"1245",2016,2016-05-01,"Kilifi",0.008,0,0,0,0,11,0,0,0,0
"1246",2016,2016-09-01,"Kilifi",0.0073,0,0,0,0,10,0,0,0,0
"1247",2016,2016-08-01,"Kilifi",0.0109,0,0,0,0,15,0,0,0,0
"1248",2016,2016-07-01,"Kilifi",0.0058,0,0,0,0,8,0,0,0,0
"1249",2016,2016-02-01,"Kilifi",0.0022,0,0,0,0,3,0,0,0,0
"1250",2016,2016-04-01,"Kilifi",7e-04,0,0,0,0,1,0,0,0,0
"1251",2016,2016-01-01,"Kilifi",0.0029,0,0,0,0,4,0,0,0,0
"1252",2016,2016-03-01,"Kirinyaga",0.21,0,NA,0,0,125,0,0,0,0
"1253",2016,2016-06-01,"Kirinyaga",0.4653,0,NA,0,0,277,0,0,0,0
"1254",2016,2016-12-01,"Kirinyaga",0.7139,0,NA,0,0,425,0,0,0,0
"1255",2016,2016-09-01,"Kirinyaga",1.7671,0,NA,0,0,1052,0,0,0,0
"1256",2016,2016-01-01,"Kirinyaga",0.1932,0,NA,0,0,115,0,0,0,0
"1257",2016,2016-05-01,"Kirinyaga",0.0286,0,NA,0,0,17,0,0,0,0
"1258",2016,2016-02-01,"Kirinyaga",0.2452,0,NA,0,0,146,0,0,0,0
"1259",2016,2016-04-01,"Kirinyaga",0.2704,0,NA,0,0,161,0,0,0,0
"1260",2016,2016-10-01,"Kirinyaga",0.7844,0,NA,0,0,467,0,0,0,0
"1261",2016,2016-07-01,"Kirinyaga",0.7676,0,NA,0,0,457,0,0,0,0
"1262",2016,2016-11-01,"Kirinyaga",0.2772,0,NA,0,0,165,0,0,0,0
"1263",2016,2016-08-01,"Kirinyaga",0.8214,0,NA,0,0,489,0,0,0,0
"1264",2016,2016-03-01,"Kisii",2.6943,0,NA,0,0,3317,0,0,0,0
"1265",2016,2016-04-01,"Kisii",1.8073,0,NA,0,0,2225,0,0,0,0
"1266",2016,2016-01-01,"Kisii",2.5563,0,NA,0,0,3147,0,0,0,0
"1267",2016,2016-06-01,"Kisii",2.9583,0,NA,0,0,3642,0,0,0,0
"1268",2016,2016-11-01,"Kisii",1.8479,0,NA,0,0,2275,0,0,0,0
"1269",2016,2016-07-01,"Kisii",4.0988,0,NA,0,0,5046,0,0,0,0
"1270",2016,2016-02-01,"Kisii",2.8552,0,NA,0,0,3515,0,0,0,0
"1271",2016,2016-08-01,"Kisii",2.9112,0,NA,0,0,3584,0,0,0,0
"1272",2016,2016-12-01,"Kisii",1.2525,0,NA,0,0,1542,0,0,0,0
"1273",2016,2016-05-01,"Kisii",2.2257,0,NA,0,0,2740,0,0,0,0
"1274",2016,2016-09-01,"Kisii",3.0274,0,NA,0,0,3727,0,0,0,0
"1275",2016,2016-10-01,"Kisii",2.938,0,NA,0,0,3617,0,0,0,0
"1276",2016,2016-01-01,"Kisumu",0.3936,0,NA,0,0,432,0,0,0,0
"1277",2016,2016-07-01,"Kisumu",0.9329,0,NA,0,0,1024,0,0,0,0
"1278",2016,2016-03-01,"Kisumu",0.4756,0,NA,0,0,522,0,0,0,0
"1279",2016,2016-11-01,"Kisumu",1.0167,0,NA,0,0,1116,0,0,0,0
"1280",2016,2016-09-01,"Kisumu",0.5621,0,NA,0,0,617,0,0,0,0
"1281",2016,2016-04-01,"Kisumu",0.5075,0,NA,0,0,557,0,0,0,0
"1282",2016,2016-05-01,"Kisumu",0.4601,0,NA,0,0,505,0,0,0,0
"1283",2016,2016-02-01,"Kisumu",0.5721,0,NA,0,0,628,0,0,0,0
"1284",2016,2016-08-01,"Kisumu",0.3799,0,NA,0,0,417,0,0,0,0
"1285",2016,2016-10-01,"Kisumu",0.7197,0,NA,0,0,790,0,0,0,0
"1286",2016,2016-12-01,"Kisumu",0.8855,0,NA,0,0,972,0,0,0,0
"1287",2016,2016-06-01,"Kisumu",0.3799,0,NA,0,0,417,0,0,0,0
"1288",2016,2016-07-01,"Kitui",0.647,0,0,0,0,709,0,0,0,0
"1289",2016,2016-04-01,"Kitui",0.292,0,0,0,0,320,0,0,0,0
"1290",2016,2016-01-01,"Kitui",0.522,0,0,0,0,572,0,0,0,0
"1291",2016,2016-02-01,"Kitui",0.2528,0,0,0,0,277,0,0,0,0
"1292",2016,2016-11-01,"Kitui",0.5685,0,0,0,0,623,0,0,0,0
"1293",2016,2016-09-01,"Kitui",0.7638,0,0,0,0,837,0,0,0,0
"1294",2016,2016-08-01,"Kitui",0.6644,0,0,0,0,728,0,0,0,0
"1295",2016,2016-03-01,"Kitui",0.2647,0,0,0,0,290,0,0,0,0
"1296",2016,2016-05-01,"Kitui",0.5028,0,0,0,0,551,0,0,0,0
"1297",2016,2016-12-01,"Kitui",0.5384,0,0,0,0,590,0,0,0,0
"1298",2016,2016-10-01,"Kitui",0.8715,0,0,0,0,955,0,0,0,0
"1299",2016,2016-06-01,"Kitui",0.4499,0,0,0,0,493,0,0,0,0
"1300",2016,2016-07-01,"Kwale",0.0112,0,0,0,0,9,0,0,0,0
"1301",2016,2016-11-01,"Kwale",0.0769,0,0,0,0,62,0,0,0,0
"1302",2016,2016-09-01,"Kwale",0.2207,0,0,0,0,178,0,0,0,0
"1303",2016,2016-02-01,"Kwale",0.0174,0,0,0,0,14,0,0,0,0
"1304",2016,2016-08-01,"Kwale",0.036,0,0,0,0,29,0,0,0,0
"1305",2016,2016-05-01,"Kwale",0.0099,0,0,0,0,8,0,0,0,0
"1306",2016,2016-12-01,"Kwale",0.0508,0,0,0,0,41,0,0,0,0
"1307",2016,2016-01-01,"Kwale",0.0124,0,0,0,0,10,0,0,0,0
"1308",2016,2016-03-01,"Kwale",0.0459,0,0,0,0,37,0,0,0,0
"1309",2016,2016-10-01,"Kwale",0.0434,0,0,0,0,35,0,0,0,0
"1310",2016,2016-06-01,"Kwale",0.0112,0,0,0,0,9,0,0,0,0
"1311",2016,2016-07-01,"Laikipia",0.8615,0,0,0,0,421,0,0,0,0
"1312",2016,2016-11-01,"Laikipia",1.633,0,0,0,0,798,0,0,0,0
"1313",2016,2016-09-01,"Laikipia",1.1624,0,0,0,0,568,0,0,0,0
"1314",2016,2016-08-01,"Laikipia",1.9768,0,0,0,0,966,0,0,0,0
"1315",2016,2016-05-01,"Laikipia",1.0437,0,0,0,0,510,0,0,0,0
"1316",2016,2016-02-01,"Laikipia",1.633,0,0,0,0,798,0,0,0,0
"1317",2016,2016-12-01,"Laikipia",1.1194,0,0,0,0,547,0,0,0,0
"1318",2016,2016-10-01,"Laikipia",1.8806,0,0,0,0,919,0,0,0,0
"1319",2016,2016-06-01,"Laikipia",1.6617,0,0,0,0,812,0,0,0,0
"1320",2016,2016-03-01,"Laikipia",0.2476,0,0,0,0,121,0,0,0,0
"1321",2016,2016-04-01,"Laikipia",0.4134,0,0,0,0,202,0,0,0,0
"1322",2016,2016-01-01,"Laikipia",0.1965,0,0,0,0,96,0,0,0,0
"1323",2016,2016-11-01,"Lamu",0.0601,0,0,0,0,8,0,0,0,0
"1324",2016,2016-09-01,"Lamu",0.2479,0,0,0,0,33,0,0,0,0
"1325",2016,2016-06-01,"Lamu",0.0902,0,0,0,0,12,0,0,0,0
"1326",2016,2016-02-01,"Lamu",0.1503,0,0,0,0,20,0,0,0,0
"1327",2016,2016-10-01,"Lamu",0.0676,0,0,0,0,9,0,0,0,0
"1328",2016,2016-07-01,"Lamu",0.0902,0,0,0,0,12,0,0,0,0
"1329",2016,2016-05-01,"Lamu",0.0601,0,0,0,0,8,0,0,0,0
"1330",2016,2016-12-01,"Lamu",0.0301,0,0,0,0,4,0,0,0,0
"1331",2016,2016-03-01,"Lamu",0.1127,0,0,0,0,15,0,0,0,0
"1332",2016,2016-08-01,"Lamu",0.2554,0,0,0,0,34,0,0,0,0
"1333",2016,2016-04-01,"Lamu",0.0676,0,0,0,0,9,0,0,0,0
"1334",2016,2016-01-01,"Lamu",0.0676,0,0,0,0,9,0,0,0,0
"1335",2016,2016-02-01,"Machakos",0.4824,0,0,0,0,665,0,0,0,0
"1336",2016,2016-05-01,"Machakos",0.5056,0,0,0,0,697,0,0,0,0
"1337",2016,2016-10-01,"Machakos",0.6391,0,0,0,0,881,0,0,0,0
"1338",2016,2016-08-01,"Machakos",0.7051,0,0,0,0,972,0,0,0,0
"1339",2016,2016-12-01,"Machakos",0.4164,0,0,0,0,574,0,0,0,0
"1340",2016,2016-03-01,"Machakos",0.8314,0,0,0,0,1146,0,0,0,0
"1341",2016,2016-09-01,"Machakos",0.7617,0,0,0,0,1050,0,0,0,0
"1342",2016,2016-11-01,"Machakos",0.4425,0,0,0,0,610,0,0,0,0
"1343",2016,2016-01-01,"Machakos",0.5637,0,0,0,0,777,0,0,0,0
"1344",2016,2016-04-01,"Machakos",0.4527,0,0,0,0,624,0,0,0,0
"1345",2016,2016-06-01,"Machakos",0.695,0,0,0,0,958,0,0,0,0
"1346",2016,2016-07-01,"Machakos",0.7385,0,0,0,0,1018,0,0,0,0
"1347",2016,2016-02-01,"Makueni",0.9517,0,0,0,0,909,0,0,0,0
"1348",2016,2016-08-01,"Makueni",1.8217,0,0,0,0,1740,0,0,0,0
"1349",2016,2016-05-01,"Makueni",1.0219,0,0,0,0,976,0,0,0,0
"1350",2016,2016-03-01,"Makueni",0.4209,0,0,0,0,402,0,0,0,0
"1351",2016,2016-04-01,"Makueni",0.3664,0,0,0,0,350,0,0,0,0
"1352",2016,2016-12-01,"Makueni",1.0124,0,0,0,0,967,0,0,0,0
"1353",2016,2016-01-01,"Makueni",0.6366,0,0,0,0,608,0,0,0,0
"1354",2016,2016-11-01,"Makueni",1.1108,0,0,0,0,1061,0,0,0,0
"1355",2016,2016-07-01,"Makueni",1.1192,0,0,0,0,1069,0,0,0,0
"1356",2016,2016-06-01,"Makueni",1.404,0,0,0,0,1341,0,0,0,0
"1357",2016,2016-10-01,"Makueni",1.1799,0,0,0,0,1127,0,0,0,0
"1358",2016,2016-09-01,"Makueni",1.694,0,0,0,0,1618,0,0,0,0
"1359",2016,2016-08-01,"Mandera",0.0848,0,0,0,0,68,0,0,0,0
"1360",2016,2016-02-01,"Mandera",1.1318,0,0,0,0,908,0,0,0,0
"1361",2016,2016-03-01,"Mandera",0.4998,0,0,0,0,401,0,0,0,0
"1362",2016,2016-12-01,"Mandera",0.1845,0,0,0,0,148,0,0,0,0
"1363",2016,2016-01-01,"Mandera",1.0208,0,0,0,0,819,0,0,0,0
"1364",2016,2016-04-01,"Mandera",0.4936,0,0,0,0,396,0,0,0,0
"1365",2016,2016-10-01,"Mandera",0.268,0,0,0,0,215,0,0,0,0
"1366",2016,2016-07-01,"Mandera",0.2019,0,0,0,0,162,0,0,0,0
"1367",2016,2016-06-01,"Mandera",0.1072,0,0,0,0,86,0,0,0,0
"1368",2016,2016-09-01,"Mandera",0.1994,0,0,0,0,160,0,0,0,0
"1369",2016,2016-11-01,"Mandera",0.2443,0,0,0,0,196,0,0,0,0
"1370",2016,2016-05-01,"Mandera",0.2393,0,0,0,0,192,0,0,0,0
"1371",2016,2016-04-01,"Marsabit",1.0791,0,0,0,0,462,0,0,0,0
"1372",2016,2016-08-01,"Marsabit",1.5673,0,0,0,0,671,0,0,0,0
"1373",2016,2016-01-01,"Marsabit",0.682,0,0,0,0,292,0,0,0,0
"1374",2016,2016-12-01,"Marsabit",0.9857,0,0,0,0,422,0,0,0,0
"1375",2016,2016-07-01,"Marsabit",1.3874,0,0,0,0,594,0,0,0,0
"1376",2016,2016-06-01,"Marsabit",1.1492,0,0,0,0,492,0,0,0,0
"1377",2016,2016-10-01,"Marsabit",0.9927,0,0,0,0,425,0,0,0,0
"1378",2016,2016-09-01,"Marsabit",1.614,0,0,0,0,691,0,0,0,0
"1379",2016,2016-02-01,"Marsabit",0.7358,0,0,0,0,315,0,0,0,0
"1380",2016,2016-03-01,"Marsabit",0.7895,0,0,0,0,338,0,0,0,0
"1381",2016,2016-05-01,"Marsabit",0.9226,0,0,0,0,395,0,0,0,0
"1382",2016,2016-11-01,"Marsabit",1.1796,0,0,0,0,505,0,0,0,0
"1383",2016,2016-12-01,"Meru",0.2628,0,0,0,0,391,0,0,0,0
"1384",2016,2016-10-01,"Meru",0.2823,0,0,0,0,420,0,0,0,0
"1385",2016,2016-06-01,"Meru",0.4113,0,0,0,0,612,0,0,0,0
"1386",2016,2016-03-01,"Meru",0.4294,0,0,0,0,639,0,0,0,0
"1387",2016,2016-04-01,"Meru",0.3548,0,0,0,0,528,0,0,0,0
"1388",2016,2016-09-01,"Meru",0.4704,0,0,0,0,700,0,0,0,0
"1389",2016,2016-07-01,"Meru",0.2554,0,0,0,0,380,0,0,0,0
"1390",2016,2016-01-01,"Meru",0.1855,0,0,0,0,276,0,0,0,0
"1391",2016,2016-08-01,"Meru",0.3461,0,0,0,0,515,0,0,0,0
"1392",2016,2016-11-01,"Meru",0.332,0,0,0,0,494,0,0,0,0
"1393",2016,2016-05-01,"Meru",0.5948,0,0,0,0,885,0,0,0,0
"1394",2016,2016-02-01,"Meru",0.2339,0,0,0,0,348,0,0,0,0
"1395",2016,2016-06-01,"Migori",0.771,0,NA,0,0,800,0,0,0,0
"1396",2016,2016-07-01,"Migori",1.115,0,NA,0,0,1157,0,0,0,0
"1397",2016,2016-12-01,"Migori",1.5217,0,NA,0,0,1579,0,0,0,0
"1398",2016,2016-09-01,"Migori",1.2307,0,NA,0,0,1277,0,0,0,0
"1399",2016,2016-10-01,"Migori",1.8927,0,NA,0,0,1964,0,0,0,0
"1400",2016,2016-08-01,"Migori",1.0919,0,NA,0,0,1133,0,0,0,0
"1401",2016,2016-04-01,"Migori",0.8346,0,NA,0,0,866,0,0,0,0
"1402",2016,2016-11-01,"Migori",1.0196,0,NA,0,0,1058,0,0,0,0
"1403",2016,2016-03-01,"Migori",0.5088,0,NA,0,0,528,0,0,0,0
"1404",2016,2016-01-01,"Migori",0.2997,0,NA,0,0,311,0,0,0,0
"1405",2016,2016-05-01,"Migori",1.1998,0,NA,0,0,1245,0,0,0,0
"1406",2016,2016-02-01,"Migori",0.4096,0,NA,0,0,425,0,0,0,0
"1407",2016,2016-05-01,"Mombasa",0.0221,0,0,0,0,25,0,0,0,0
"1408",2016,2016-10-01,"Mombasa",0.0486,0,0,0,0,55,0,0,0,0
"1409",2016,2016-12-01,"Mombasa",0.0141,0,0,0,0,16,0,0,0,0
"1410",2016,2016-06-01,"Mombasa",0.0203,0,0,0,0,23,0,0,0,0
"1411",2016,2016-11-01,"Mombasa",0.0548,0,0,0,0,62,0,0,0,0
"1412",2016,2016-09-01,"Mombasa",0.0716,0,0,0,0,81,0,0,0,0
"1413",2016,2016-01-01,"Mombasa",0.076,0,0,0,0,86,0,0,0,0
"1414",2016,2016-07-01,"Mombasa",0.0628,0,0,0,0,71,0,0,0,0
"1415",2016,2016-02-01,"Mombasa",0.0265,0,0,0,0,30,0,0,0,0
"1416",2016,2016-03-01,"Mombasa",0.015,0,0,0,0,17,0,0,0,0
"1417",2016,2016-04-01,"Mombasa",0.0239,0,0,0,0,27,0,0,0,0
"1418",2016,2016-08-01,"Mombasa",0.0124,0,0,0,0,14,0,0,0,0
"1419",2016,2016-03-01,"Murang'a",0.1359,0,NA,0,0,139,0,0,0,0
"1420",2016,2016-01-01,"Murang'a",0.1183,0,NA,0,0,121,0,0,0,0
"1421",2016,2016-10-01,"Murang'a",0.2004,0,NA,0,0,205,0,0,0,0
"1422",2016,2016-12-01,"Murang'a",0.0528,0,NA,0,0,54,0,0,0,0
"1423",2016,2016-07-01,"Murang'a",0.1378,0,NA,0,0,141,0,0,0,0
"1424",2016,2016-02-01,"Murang'a",0.1212,0,NA,0,0,124,0,0,0,0
"1425",2016,2016-08-01,"Murang'a",0.1408,0,NA,0,0,144,0,0,0,0
"1426",2016,2016-09-01,"Murang'a",0.1192,0,NA,0,0,122,0,0,0,0
"1427",2016,2016-11-01,"Murang'a",0.0498,0,NA,0,0,51,0,0,0,0
"1428",2016,2016-05-01,"Murang'a",0.1437,0,NA,0,0,147,0,0,0,0
"1429",2016,2016-06-01,"Murang'a",0.088,0,NA,0,0,90,0,0,0,0
"1430",2016,2016-04-01,"Murang'a",0.1105,0,NA,0,0,113,0,0,0,0
"1431",2016,2016-01-01,"Nairobi",0.1139,0,NA,0,0,476,0,0,0,0
"1432",2016,2016-03-01,"Nairobi",0.1416,0,NA,0,0,592,0,0,0,0
"1433",2016,2016-10-01,"Nairobi",0.1521,0,NA,0,0,636,0,0,0,0
"1434",2016,2016-08-01,"Nairobi",0.1591,0,NA,0,0,665,0,0,0,0
"1435",2016,2016-05-01,"Nairobi",0.1347,0,NA,0,0,563,0,0,0,0
"1436",2016,2016-07-01,"Nairobi",0.1375,0,NA,0,0,575,0,0,0,0
"1437",2016,2016-02-01,"Nairobi",0.1258,0,NA,0,0,526,0,0,0,0
"1438",2016,2016-04-01,"Nairobi",0.1464,0,NA,0,0,612,0,0,0,0
"1439",2016,2016-12-01,"Nairobi",0.0978,0,NA,0,0,409,0,0,0,0
"1440",2016,2016-09-01,"Nairobi",0.149,0,NA,0,0,623,0,0,0,0
"1441",2016,2016-11-01,"Nairobi",0.1596,0,NA,0,0,667,0,0,0,0
"1442",2016,2016-06-01,"Nairobi",0.1732,0,NA,0,0,724,0,0,0,0
"1443",2016,2016-03-01,"Nakuru",1.8845,0,0,0,0,3821,0,0,0,0
"1444",2016,2016-01-01,"Nakuru",1.6468,0,0,0,0,3339,0,0,0,0
"1445",2016,2016-07-01,"Nakuru",1.5718,0,0,0,0,3187,0,0,0,0
"1446",2016,2016-02-01,"Nakuru",2.1247,0,0,0,0,4308,0,0,0,0
"1447",2016,2016-08-01,"Nakuru",1.4776,0,0,0,0,2996,0,0,0,0
"1448",2016,2016-05-01,"Nakuru",1.488,0,0,0,0,3017,0,0,0,0
"1449",2016,2016-09-01,"Nakuru",1.524,0,0,0,0,3090,0,0,0,0
"1450",2016,2016-11-01,"Nakuru",1.5654,0,0,0,0,3174,0,0,0,0
"1451",2016,2016-04-01,"Nakuru",1.6202,0,0,0,0,3285,0,0,0,0
"1452",2016,2016-12-01,"Nakuru",1.1418,0,0,0,0,2315,0,0,0,0
"1453",2016,2016-06-01,"Nakuru",1.6882,0,0,0,0,3423,0,0,0,0
"1454",2016,2016-10-01,"Nakuru",1.5393,0,0,0,0,3121,0,0,0,0
"1455",2016,2016-02-01,"Nandi",3.2288,0,NA,0,0,2723,0,0,0,0
"1456",2016,2016-07-01,"Nandi",3.4825,0,NA,0,0,2937,0,0,0,0
"1457",2016,2016-05-01,"Nandi",1.9897,0,NA,0,0,1678,0,0,0,0
"1458",2016,2016-08-01,"Nandi",4.0671,0,NA,0,0,3430,0,0,0,0
"1459",2016,2016-11-01,"Nandi",3.0616,0,NA,0,0,2582,0,0,0,0
"1460",2016,2016-04-01,"Nandi",0.4885,0,NA,0,0,412,0,0,0,0
"1461",2016,2016-01-01,"Nandi",1.8343,0,NA,0,0,1547,0,0,0,0
"1462",2016,2016-09-01,"Nandi",4.5058,0,NA,0,0,3800,0,0,0,0
"1463",2016,2016-03-01,"Nandi",1.8865,0,NA,0,0,1591,0,0,0,0
"1464",2016,2016-12-01,"Nandi",2.0691,0,NA,0,0,1745,0,0,0,0
"1465",2016,2016-06-01,"Nandi",2.2446,0,NA,0,0,1893,0,0,0,0
"1466",2016,2016-10-01,"Nandi",4.6279,0,NA,0,0,3903,0,0,0,0
"1467",2016,2016-04-01,"Narok",1.2138,0,0,0,0,1289,0,0,0,0
"1468",2016,2016-05-01,"Narok",1.0443,0,0,0,0,1109,0,0,0,0
"1469",2016,2016-09-01,"Narok",1.6902,0,0,0,0,1795,0,0,0,0
"1470",2016,2016-03-01,"Narok",1.2731,0,0,0,0,1352,0,0,0,0
"1471",2016,2016-08-01,"Narok",1.0499,0,0,0,0,1115,0,0,0,0
"1472",2016,2016-06-01,"Narok",1.1582,0,0,0,0,1230,0,0,0,0
"1473",2016,2016-12-01,"Narok",0.8136,0,0,0,0,864,0,0,0,0
"1474",2016,2016-11-01,"Narok",0.8701,0,0,0,0,924,0,0,0,0
"1475",2016,2016-07-01,"Narok",1.2439,0,0,0,0,1321,0,0,0,0
"1476",2016,2016-10-01,"Narok",1.3145,0,0,0,0,1396,0,0,0,0
"1477",2016,2016-02-01,"Narok",1.129,0,0,0,0,1199,0,0,0,0
"1478",2016,2016-01-01,"Narok",0.8004,0,0,0,0,850,0,0,0,0
"1479",2016,2016-05-01,"Nyamira",2.8315,0,NA,0,0,1685,0,0,0,0
"1480",2016,2016-12-01,"Nyamira",1.2351,0,NA,0,0,735,0,0,0,0
"1481",2016,2016-10-01,"Nyamira",2.9625,0,NA,0,0,1763,0,0,0,0
"1482",2016,2016-09-01,"Nyamira",2.8516,0,NA,0,0,1697,0,0,0,0
"1483",2016,2016-11-01,"Nyamira",2.5307,0,NA,0,0,1506,0,0,0,0
"1484",2016,2016-02-01,"Nyamira",2.8852,0,NA,0,0,1717,0,0,0,0
"1485",2016,2016-04-01,"Nyamira",2.655,0,NA,0,0,1580,0,0,0,0
"1486",2016,2016-06-01,"Nyamira",2.7844,0,NA,0,0,1657,0,0,0,0
"1487",2016,2016-01-01,"Nyamira",2.0064,0,NA,0,0,1194,0,0,0,0
"1488",2016,2016-07-01,"Nyamira",2.9558,0,NA,0,0,1759,0,0,0,0
"1489",2016,2016-03-01,"Nyamira",2.7121,0,NA,0,0,1614,0,0,0,0
"1490",2016,2016-08-01,"Nyamira",2.897,0,NA,0,0,1724,0,0,0,0
"1491",2016,2016-10-01,"Nyandarua",2.4678,0,NA,0,0,1488,0,0,0,0
"1492",2016,2016-11-01,"Nyandarua",1.8243,0,NA,0,0,1100,0,0,0,0
"1493",2016,2016-02-01,"Nyandarua",1.5175,0,NA,0,0,915,0,0,0,0
"1494",2016,2016-08-01,"Nyandarua",2.1345,0,NA,0,0,1287,0,0,0,0
"1495",2016,2016-05-01,"Nyandarua",2.161,0,NA,0,0,1303,0,0,0,0
"1496",2016,2016-09-01,"Nyandarua",2.0217,0,NA,0,0,1219,0,0,0,0
"1497",2016,2016-04-01,"Nyandarua",1.35,0,NA,0,0,814,0,0,0,0
"1498",2016,2016-06-01,"Nyandarua",2.6735,0,NA,0,0,1612,0,0,0,0
"1499",2016,2016-12-01,"Nyandarua",0.7513,0,NA,0,0,453,0,0,0,0
"1500",2016,2016-01-01,"Nyandarua",1.2538,0,NA,0,0,756,0,0,0,0
"1501",2016,2016-07-01,"Nyandarua",2.6254,0,NA,0,0,1583,0,0,0,0
"1502",2016,2016-03-01,"Nyandarua",2.1112,0,NA,0,0,1273,0,0,0,0
"1503",2016,2016-04-01,"Nyeri",0.2623,0,NA,0,0,193,0,0,0,0
"1504",2016,2016-12-01,"Nyeri",0.3058,0,NA,0,0,225,0,0,0,0
"1505",2016,2016-02-01,"Nyeri",0.2379,0,NA,0,0,175,0,0,0,0
"1506",2016,2016-09-01,"Nyeri",0.3942,0,NA,0,0,290,0,0,0,0
"1507",2016,2016-11-01,"Nyeri",0.2746,0,NA,0,0,202,0,0,0,0
"1508",2016,2016-10-01,"Nyeri",0.1835,0,NA,0,0,135,0,0,0,0
"1509",2016,2016-01-01,"Nyeri",0.1889,0,NA,0,0,139,0,0,0,0
"1510",2016,2016-07-01,"Nyeri",0.2324,0,NA,0,0,171,0,0,0,0
"1511",2016,2016-06-01,"Nyeri",0.2365,0,NA,0,0,174,0,0,0,0
"1512",2016,2016-05-01,"Nyeri",0.2664,0,NA,0,0,196,0,0,0,0
"1513",2016,2016-03-01,"Nyeri",0.2555,0,NA,0,0,188,0,0,0,0
"1514",2016,2016-08-01,"Nyeri",0.1957,0,NA,0,0,144,0,0,0,0
"1515",2016,2016-02-01,"Samburu",1.2449,0,0,0,0,355,0,0,0,0
"1516",2016,2016-04-01,"Samburu",1.1187,0,0,0,0,319,0,0,0,0
"1517",2016,2016-08-01,"Samburu",2.2514,0,0,0,0,642,0,0,0,0
"1518",2016,2016-01-01,"Samburu",1.3115,0,0,0,0,374,0,0,0,0
"1519",2016,2016-09-01,"Samburu",2.0024,0,0,0,0,571,0,0,0,0
"1520",2016,2016-12-01,"Samburu",1.2344,0,0,0,0,352,0,0,0,0
"1521",2016,2016-03-01,"Samburu",1.8235,0,0,0,0,520,0,0,0,0
"1522",2016,2016-11-01,"Samburu",1.4764,0,0,0,0,421,0,0,0,0
"1523",2016,2016-07-01,"Samburu",1.4939,0,0,0,0,426,0,0,0,0
"1524",2016,2016-05-01,"Samburu",0.7329,0,0,0,0,209,0,0,0,0
"1525",2016,2016-06-01,"Samburu",1.1467,0,0,0,0,327,0,0,0,0
"1526",2016,2016-10-01,"Samburu",2.4302,0,0,0,0,693,0,0,0,0
"1527",2016,2016-12-01,"Siaya",0.4084,0,NA,0,0,384,0,0,0,0
"1528",2016,2016-01-01,"Siaya",0.787,0,NA,0,0,740,0,0,0,0
"1529",2016,2016-04-01,"Siaya",0.468,0,NA,0,0,440,0,0,0,0
"1530",2016,2016-07-01,"Siaya",0.4999,0,NA,0,0,470,0,0,0,0
"1531",2016,2016-02-01,"Siaya",0.6062,0,NA,0,0,570,0,0,0,0
"1532",2016,2016-09-01,"Siaya",0.5095,0,NA,0,0,479,0,0,0,0
"1533",2016,2016-11-01,"Siaya",0.4042,0,NA,0,0,380,0,0,0,0
"1534",2016,2016-08-01,"Siaya",0.4616,0,NA,0,0,434,0,0,0,0
"1535",2016,2016-03-01,"Siaya",0.6445,0,NA,0,0,606,0,0,0,0
