periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
202107,Jul-21,202107,,BoDytkJQ4Qi,Makueni County,KE_County_17,,20,,,275
202107,Jul-21,202107,,R6f9znhg37c,Mandera County,KE_County_9,,67,,,460
202107,Jul-21,202107,,Eey8fT4Im3y,Marsabit County,KE_County_10,,272,,,425
202107,Jul-21,202107,,Y52XNJ50hYb,Meru County,KE_County_12,,114,,,381
202107,Jul-21,202107,,fVra3Pwta0Q,Migori County,KE_County_44,,447,,1,1551
202107,Jul-21,202107,,wsBsC6gjHvn,Mombasa County,KE_County_1,,5,,2,23
202107,Jul-21,202107,,ahwTMNAJvrL,Muranga County,KE_County_21,,11,,,93
202107,Jul-21,202107,,jkG3zaihdSs,Nairobi County,KE_County_47,,247,1,,1052
202107,Jul-21,202107,,ob6SxuRcqU4,Nakuru County,KE_County_32,,605,,2,2331
202107,Jul-21,202107,,t0J75eHKxz5,Nandi County,KE_County_29,,644,,,1397
202107,Jul-21,202107,,kqJ83J2D72s,Narok County,KE_County_33,,525,,10,1697
202107,Jul-21,202107,,uepLTG8wGWJ,Nyamira County,KE_County_46,,122,,,765
202107,Jul-21,202107,,mYZacFNIB3h,Nyandarua County,KE_County_18,,120,,,638
202107,Jul-21,202107,,ptWVfaCIdVx,Nyeri County,KE_County_19,,8,,,146
202107,Jul-21,202107,,o36zCRjSd4G,Samburu County,KE_County_25,,106,,,392
202107,Jul-21,202107,,u4t9H8XyU9P,Siaya County,KE_County_41,,81,,,301
202107,Jul-21,202107,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,2,,,113
202107,Jul-21,202107,,JsH2bnvNt2d,Tana River County,KE_County_4,,26,,18,103
202107,Jul-21,202107,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,158,,,674
202107,Jul-21,202107,,mThvosEflAU,Trans Nzoia County,KE_County_26,,427,,,2129
202107,Jul-21,202107,,kphDeKClFch,Turkana County,KE_County_23,,229,,,851
202107,Jul-21,202107,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,508,,,1531
202107,Jul-21,202107,,sANMZ3lpqGs,Vihiga County,KE_County_38,,74,,,459
202107,Jul-21,202107,,CeLsrJOH0g9,Wajir County,KE_County_8,,29,,,540
202107,Jul-21,202107,,XWALbfAPa6n,West Pokot County,KE_County_24,,905,,,3671
202108,Aug-21,202108,,vvOK1BxTbet,Baringo County,KE_County_30,,398,,39,1566
202108,Aug-21,202108,,HMNARUV2CW4,Bomet County,KE_County_36,,69,,,644
202108,Aug-21,202108,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,724,,5,4679
202108,Aug-21,202108,,Tvf1zgVZ0K4,Busia County,KE_County_40,,63,,,407
202108,Aug-21,202108,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,427,,,1754
202108,Aug-21,202108,,PFu8alU2KWG,Embu County,KE_County_14,,100,,,853
202108,Aug-21,202108,,uyOrcHZBpW0,Garissa County,KE_County_7,,90,,,858
202108,Aug-21,202108,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,225,,93,760
202108,Aug-21,202108,,bzOfj0iwfDH,Isiolo County,KE_County_11,,127,,,245
202108,Aug-21,202108,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,181,,,873
202108,Aug-21,202108,,BjC1xL40gHo,Kakamega County,KE_County_37,,162,,,808
202108,Aug-21,202108,,ihZsJ8alvtb,Kericho County,KE_County_35,,383,,,1918
202108,Aug-21,202108,,qKzosKQPl6G,Kiambu County,KE_County_22,,115,,,815
202108,Aug-21,202108,,nrI2khZx3d0,Kilifi County,KE_County_3,,26,,,103
202108,Aug-21,202108,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,9,,,138
202108,Aug-21,202108,,sPkRcDvhGWA,Kisii County,KE_County_45,,629,,1,2602
202108,Aug-21,202108,,tAbBVBbueqD,Kisumu County,KE_County_42,,97,,51,732
202108,Aug-21,202108,,j8o6iO4Njsi,Kitui County,KE_County_15,,144,,,696
202108,Aug-21,202108,,N7YETT3A9r1,Kwale County,KE_County_2,,92,,502,6
202108,Aug-21,202108,,xuFdFy6t9AH,Laikipia County,KE_County_31,,122,,,238
202108,Aug-21,202108,,NjWSbQTwys4,Lamu County,KE_County_5,,6,,,7
202108,Aug-21,202108,,yhCUgGcCcOo,Machakos County,KE_County_16,,129,,,599
202108,Aug-21,202108,,BoDytkJQ4Qi,Makueni County,KE_County_17,,48,,,367
202108,Aug-21,202108,,R6f9znhg37c,Mandera County,KE_County_9,,160,,,560
202108,Aug-21,202108,,Eey8fT4Im3y,Marsabit County,KE_County_10,,257,,,294
202108,Aug-21,202108,,Y52XNJ50hYb,Meru County,KE_County_12,,58,,,162
202108,Aug-21,202108,,fVra3Pwta0Q,Migori County,KE_County_44,,269,,137,1534
202108,Aug-21,202108,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4,,31,27
202108,Aug-21,202108,,ahwTMNAJvrL,Muranga County,KE_County_21,,10,3,4,230
202108,Aug-21,202108,,jkG3zaihdSs,Nairobi County,KE_County_47,,247,,,978
202108,Aug-21,202108,,ob6SxuRcqU4,Nakuru County,KE_County_32,,679,,1,2884
202108,Aug-21,202108,,t0J75eHKxz5,Nandi County,KE_County_29,,636,,,1216
202108,Aug-21,202108,,kqJ83J2D72s,Narok County,KE_County_33,,452,,2,1727
202108,Aug-21,202108,,uepLTG8wGWJ,Nyamira County,KE_County_46,,165,,,491
202108,Aug-21,202108,,mYZacFNIB3h,Nyandarua County,KE_County_18,,153,,,649
202108,Aug-21,202108,,ptWVfaCIdVx,Nyeri County,KE_County_19,,3,,,100
202108,Aug-21,202108,,o36zCRjSd4G,Samburu County,KE_County_25,,62,,,351
202108,Aug-21,202108,,u4t9H8XyU9P,Siaya County,KE_County_41,,58,,,345
202108,Aug-21,202108,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,6,,,99
202108,Aug-21,202108,,JsH2bnvNt2d,Tana River County,KE_County_4,,14,,,80
202108,Aug-21,202108,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,187,,7,766
202108,Aug-21,202108,,mThvosEflAU,Trans Nzoia County,KE_County_26,,568,,,3104
202108,Aug-21,202108,,kphDeKClFch,Turkana County,KE_County_23,,261,,2,911
202108,Aug-21,202108,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,546,,,2133
202108,Aug-21,202108,,sANMZ3lpqGs,Vihiga County,KE_County_38,,49,,,327
202108,Aug-21,202108,,CeLsrJOH0g9,Wajir County,KE_County_8,,34,,,683
202108,Aug-21,202108,,XWALbfAPa6n,West Pokot County,KE_County_24,,965,,,3875
202109,Sep-21,202109,,vvOK1BxTbet,Baringo County,KE_County_30,,520,,,1589
202109,Sep-21,202109,,HMNARUV2CW4,Bomet County,KE_County_36,,84,,,462
202109,Sep-21,202109,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,657,,,4086
202109,Sep-21,202109,,Tvf1zgVZ0K4,Busia County,KE_County_40,,56,,,392
202109,Sep-21,202109,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,466,,,1886
202109,Sep-21,202109,,PFu8alU2KWG,Embu County,KE_County_14,,30,,,724
202109,Sep-21,202109,,uyOrcHZBpW0,Garissa County,KE_County_7,,79,,,566
202109,Sep-21,202109,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,171,,,734
202109,Sep-21,202109,,bzOfj0iwfDH,Isiolo County,KE_County_11,,131,,,603
202109,Sep-21,202109,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,223,,,570
202109,Sep-21,202109,,BjC1xL40gHo,Kakamega County,KE_County_37,,130,,,636
202109,Sep-21,202109,,ihZsJ8alvtb,Kericho County,KE_County_35,,381,,11,2063
202109,Sep-21,202109,,qKzosKQPl6G,Kiambu County,KE_County_22,,44,,,566
202109,Sep-21,202109,,nrI2khZx3d0,Kilifi County,KE_County_3,,33,,,30
202109,Sep-21,202109,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,9,,,82
202109,Sep-21,202109,,sPkRcDvhGWA,Kisii County,KE_County_45,,609,,,2893
202109,Sep-21,202109,,tAbBVBbueqD,Kisumu County,KE_County_42,,85,,,720
202109,Sep-21,202109,,j8o6iO4Njsi,Kitui County,KE_County_15,,139,,1,809
202109,Sep-21,202109,,N7YETT3A9r1,Kwale County,KE_County_2,,40,,,11
202109,Sep-21,202109,,xuFdFy6t9AH,Laikipia County,KE_County_31,,109,,,228
202109,Sep-21,202109,,NjWSbQTwys4,Lamu County,KE_County_5,,2,,,9
202109,Sep-21,202109,,yhCUgGcCcOo,Machakos County,KE_County_16,,77,,,449
202109,Sep-21,202109,,BoDytkJQ4Qi,Makueni County,KE_County_17,,71,,,331
202109,Sep-21,202109,,R6f9znhg37c,Mandera County,KE_County_9,,84,,,453
202109,Sep-21,202109,,Eey8fT4Im3y,Marsabit County,KE_County_10,,217,,,395
202109,Sep-21,202109,,Y52XNJ50hYb,Meru County,KE_County_12,,86,,1,385
202109,Sep-21,202109,,fVra3Pwta0Q,Migori County,KE_County_44,,292,,4,1586
202109,Sep-21,202109,,wsBsC6gjHvn,Mombasa County,KE_County_1,,9,,1,14
202109,Sep-21,202109,,ahwTMNAJvrL,Muranga County,KE_County_21,,3,,,115
202109,Sep-21,202109,,jkG3zaihdSs,Nairobi County,KE_County_47,,233,,16,542
202109,Sep-21,202109,,ob6SxuRcqU4,Nakuru County,KE_County_32,,801,,13,2815
202109,Sep-21,202109,,t0J75eHKxz5,Nandi County,KE_County_29,,516,,59,1268
202109,Sep-21,202109,,kqJ83J2D72s,Narok County,KE_County_33,,603,,3,1977
202109,Sep-21,202109,,uepLTG8wGWJ,Nyamira County,KE_County_46,,166,,,686
202109,Sep-21,202109,,mYZacFNIB3h,Nyandarua County,KE_County_18,,154,,,836
202109,Sep-21,202109,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2,,,84
202109,Sep-21,202109,,o36zCRjSd4G,Samburu County,KE_County_25,,46,,,350
202109,Sep-21,202109,,u4t9H8XyU9P,Siaya County,KE_County_41,,70,,2,269
202109,Sep-21,202109,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,9,59,22,106
202109,Sep-21,202109,,JsH2bnvNt2d,Tana River County,KE_County_4,,34,,2,121
202109,Sep-21,202109,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,161,,,792
202109,Sep-21,202109,,mThvosEflAU,Trans Nzoia County,KE_County_26,,541,,,2903
202109,Sep-21,202109,,kphDeKClFch,Turkana County,KE_County_23,,230,,,816
202109,Sep-21,202109,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,9623,,,1781
202109,Sep-21,202109,,sANMZ3lpqGs,Vihiga County,KE_County_38,,54,,,408
202109,Sep-21,202109,,CeLsrJOH0g9,Wajir County,KE_County_8,,103,,,457
202109,Sep-21,202109,,XWALbfAPa6n,West Pokot County,KE_County_24,,821,,,2422
202110,Oct-21,202110,,vvOK1BxTbet,Baringo County,KE_County_30,,625,,,1105
202110,Oct-21,202110,,HMNARUV2CW4,Bomet County,KE_County_36,,55,,2,421
202110,Oct-21,202110,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,737,,13,3776
202110,Oct-21,202110,,Tvf1zgVZ0K4,Busia County,KE_County_40,,67,,1,323
202110,Oct-21,202110,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,328,,,1507
202110,Oct-21,202110,,PFu8alU2KWG,Embu County,KE_County_14,,81,,,716
202110,Oct-21,202110,,uyOrcHZBpW0,Garissa County,KE_County_7,,84,,,695
202110,Oct-21,202110,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,204,,18,563
202110,Oct-21,202110,,bzOfj0iwfDH,Isiolo County,KE_County_11,,114,,,1279
202110,Oct-21,202110,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,1474,,1,806
202110,Oct-21,202110,,BjC1xL40gHo,Kakamega County,KE_County_37,,167,,,594
202110,Oct-21,202110,,ihZsJ8alvtb,Kericho County,KE_County_35,,236,,,1824
202110,Oct-21,202110,,qKzosKQPl6G,Kiambu County,KE_County_22,,19,,,608
202110,Oct-21,202110,,nrI2khZx3d0,Kilifi County,KE_County_3,,22,,,38
202110,Oct-21,202110,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,11,,,104
202110,Oct-21,202110,,sPkRcDvhGWA,Kisii County,KE_County_45,,695,,,3205
202110,Oct-21,202110,,tAbBVBbueqD,Kisumu County,KE_County_42,,96,,,728
202110,Oct-21,202110,,j8o6iO4Njsi,Kitui County,KE_County_15,,143,,208,575
202110,Oct-21,202110,,N7YETT3A9r1,Kwale County,KE_County_2,,7,,,15
202110,Oct-21,202110,,xuFdFy6t9AH,Laikipia County,KE_County_31,,82,,13,225
202110,Oct-21,202110,,NjWSbQTwys4,Lamu County,KE_County_5,,6,,,11
202110,Oct-21,202110,,yhCUgGcCcOo,Machakos County,KE_County_16,,59,,,616
202110,Oct-21,202110,,BoDytkJQ4Qi,Makueni County,KE_County_17,,30,,,210
202110,Oct-21,202110,,R6f9znhg37c,Mandera County,KE_County_9,,109,,,522
202110,Oct-21,202110,,Eey8fT4Im3y,Marsabit County,KE_County_10,,179,,,346
202110,Oct-21,202110,,Y52XNJ50hYb,Meru County,KE_County_12,,88,,,323
202110,Oct-21,202110,,fVra3Pwta0Q,Migori County,KE_County_44,,335,,2,1612
202110,Oct-21,202110,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3,,5,17
202110,Oct-21,202110,,ahwTMNAJvrL,Muranga County,KE_County_21,,4,,47,21
202110,Oct-21,202110,,jkG3zaihdSs,Nairobi County,KE_County_47,,313,2,,1009
202110,Oct-21,202110,,ob6SxuRcqU4,Nakuru County,KE_County_32,,731,,,2337
202110,Oct-21,202110,,t0J75eHKxz5,Nandi County,KE_County_29,,547,1,,1386
202110,Oct-21,202110,,kqJ83J2D72s,Narok County,KE_County_33,,607,,2,1525
202110,Oct-21,202110,,uepLTG8wGWJ,Nyamira County,KE_County_46,,174,,,638
202110,Oct-21,202110,,mYZacFNIB3h,Nyandarua County,KE_County_18,,115,,,645
202110,Oct-21,202110,,ptWVfaCIdVx,Nyeri County,KE_County_19,,11,,,65
202110,Oct-21,202110,,o36zCRjSd4G,Samburu County,KE_County_25,,31,2,,241
202110,Oct-21,202110,,u4t9H8XyU9P,Siaya County,KE_County_41,,63,,1,315
202110,Oct-21,202110,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,42,,,117
202110,Oct-21,202110,,JsH2bnvNt2d,Tana River County,KE_County_4,,12,,,100
202110,Oct-21,202110,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,193,,18,1011
202110,Oct-21,202110,,mThvosEflAU,Trans Nzoia County,KE_County_26,,544,,,2189
202110,Oct-21,202110,,kphDeKClFch,Turkana County,KE_County_23,,278,,,832
202110,Oct-21,202110,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,461,,3,1551
202110,Oct-21,202110,,sANMZ3lpqGs,Vihiga County,KE_County_38,,56,,,380
202110,Oct-21,202110,,CeLsrJOH0g9,Wajir County,KE_County_8,,62,,,335
202110,Oct-21,202110,,XWALbfAPa6n,West Pokot County,KE_County_24,,493,,,2236
202111,Nov-21,202111,,vvOK1BxTbet,Baringo County,KE_County_30,,372,,,1166
202111,Nov-21,202111,,HMNARUV2CW4,Bomet County,KE_County_36,,73,,,446
202111,Nov-21,202111,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,710,,1,4085
202111,Nov-21,202111,,Tvf1zgVZ0K4,Busia County,KE_County_40,,63,,,319
202111,Nov-21,202111,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,479,,,1560
202111,Nov-21,202111,,PFu8alU2KWG,Embu County,KE_County_14,,110,,,348
202111,Nov-21,202111,,uyOrcHZBpW0,Garissa County,KE_County_7,,106,,,948
202111,Nov-21,202111,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,185,,,719
202111,Nov-21,202111,,bzOfj0iwfDH,Isiolo County,KE_County_11,,245,,,698
202111,Nov-21,202111,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,174,,1,623
202111,Nov-21,202111,,BjC1xL40gHo,Kakamega County,KE_County_37,,154,,,606
202111,Nov-21,202111,,ihZsJ8alvtb,Kericho County,KE_County_35,,342,,15,1934
202111,Nov-21,202111,,qKzosKQPl6G,Kiambu County,KE_County_22,,54,,,421
202111,Nov-21,202111,,nrI2khZx3d0,Kilifi County,KE_County_3,,45,,,42
202111,Nov-21,202111,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,5,,,177
202111,Nov-21,202111,,sPkRcDvhGWA,Kisii County,KE_County_45,,655,,,3984
202111,Nov-21,202111,,tAbBVBbueqD,Kisumu County,KE_County_42,,89,,6,742
202111,Nov-21,202111,,j8o6iO4Njsi,Kitui County,KE_County_15,,69,,125,573
202111,Nov-21,202111,,N7YETT3A9r1,Kwale County,KE_County_2,,8,,,
202111,Nov-21,202111,,xuFdFy6t9AH,Laikipia County,KE_County_31,,20,,,222
202111,Nov-21,202111,,NjWSbQTwys4,Lamu County,KE_County_5,,3,,,5
202111,Nov-21,202111,,yhCUgGcCcOo,Machakos County,KE_County_16,,89,,1,328
202111,Nov-21,202111,,BoDytkJQ4Qi,Makueni County,KE_County_17,,66,,27,205
202111,Nov-21,202111,,R6f9znhg37c,Mandera County,KE_County_9,,139,,,530
202111,Nov-21,202111,,Eey8fT4Im3y,Marsabit County,KE_County_10,,149,,,416
202111,Nov-21,202111,,Y52XNJ50hYb,Meru County,KE_County_12,,74,,75,288
202111,Nov-21,202111,,fVra3Pwta0Q,Migori County,KE_County_44,,394,,3,1403
202111,Nov-21,202111,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,,5,61
202111,Nov-21,202111,,ahwTMNAJvrL,Muranga County,KE_County_21,,13,,,54
202111,Nov-21,202111,,jkG3zaihdSs,Nairobi County,KE_County_47,,209,7,,1058
202111,Nov-21,202111,,ob6SxuRcqU4,Nakuru County,KE_County_32,,780,,,2635
202111,Nov-21,202111,,t0J75eHKxz5,Nandi County,KE_County_29,,641,,,1480
202111,Nov-21,202111,,kqJ83J2D72s,Narok County,KE_County_33,,625,,1,3516
202111,Nov-21,202111,,uepLTG8wGWJ,Nyamira County,KE_County_46,,247,,,607
202111,Nov-21,202111,,mYZacFNIB3h,Nyandarua County,KE_County_18,,93,,,658
202111,Nov-21,202111,,ptWVfaCIdVx,Nyeri County,KE_County_19,,3,,,88
202111,Nov-21,202111,,o36zCRjSd4G,Samburu County,KE_County_25,,33,,,297
202111,Nov-21,202111,,u4t9H8XyU9P,Siaya County,KE_County_41,,62,,,310
202111,Nov-21,202111,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,16,,,70
202111,Nov-21,202111,,JsH2bnvNt2d,Tana River County,KE_County_4,,16,,62,102
202111,Nov-21,202111,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,197,,5,844
202111,Nov-21,202111,,mThvosEflAU,Trans Nzoia County,KE_County_26,,535,,,2690
202111,Nov-21,202111,,kphDeKClFch,Turkana County,KE_County_23,,233,,,881
202111,Nov-21,202111,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,366,,,1528
202111,Nov-21,202111,,sANMZ3lpqGs,Vihiga County,KE_County_38,,67,,,316
202111,Nov-21,202111,,CeLsrJOH0g9,Wajir County,KE_County_8,,52,,,427
202111,Nov-21,202111,,XWALbfAPa6n,West Pokot County,KE_County_24,,614,,,3038
202112,Dec-21,202112,,vvOK1BxTbet,Baringo County,KE_County_30,,429,,,1158
202112,Dec-21,202112,,HMNARUV2CW4,Bomet County,KE_County_36,,52,,2,400
202112,Dec-21,202112,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1179,,,5325
202112,Dec-21,202112,,Tvf1zgVZ0K4,Busia County,KE_County_40,,46,,,367
202112,Dec-21,202112,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,427,,,1570
202112,Dec-21,202112,,PFu8alU2KWG,Embu County,KE_County_14,,46,,72,684
202112,Dec-21,202112,,uyOrcHZBpW0,Garissa County,KE_County_7,,67,,,854
202112,Dec-21,202112,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,226,,,813
202112,Dec-21,202112,,bzOfj0iwfDH,Isiolo County,KE_County_11,,83,,,224
202112,Dec-21,202112,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,155,,,873
202112,Dec-21,202112,,BjC1xL40gHo,Kakamega County,KE_County_37,,163,,,584
202112,Dec-21,202112,,ihZsJ8alvtb,Kericho County,KE_County_35,,648,,,1980
202112,Dec-21,202112,,qKzosKQPl6G,Kiambu County,KE_County_22,,56,,,743
202112,Dec-21,202112,,nrI2khZx3d0,Kilifi County,KE_County_3,,7,,,120
202112,Dec-21,202112,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,102
202112,Dec-21,202112,,sPkRcDvhGWA,Kisii County,KE_County_45,,714,,,3838
202112,Dec-21,202112,,tAbBVBbueqD,Kisumu County,KE_County_42,,88,3,,675
202112,Dec-21,202112,,j8o6iO4Njsi,Kitui County,KE_County_15,,186,98,,885
202112,Dec-21,202112,,N7YETT3A9r1,Kwale County,KE_County_2,,15,,,11
202112,Dec-21,202112,,xuFdFy6t9AH,Laikipia County,KE_County_31,,76,,,219
202112,Dec-21,202112,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,12
202112,Dec-21,202112,,yhCUgGcCcOo,Machakos County,KE_County_16,,132,,6,370
202112,Dec-21,202112,,BoDytkJQ4Qi,Makueni County,KE_County_17,,33,,,283
202112,Dec-21,202112,,R6f9znhg37c,Mandera County,KE_County_9,,38,,,870
202112,Dec-21,202112,,Eey8fT4Im3y,Marsabit County,KE_County_10,,160,,,339
202112,Dec-21,202112,,Y52XNJ50hYb,Meru County,KE_County_12,,43,,20,128
202112,Dec-21,202112,,fVra3Pwta0Q,Migori County,KE_County_44,,484,,133,1167
202112,Dec-21,202112,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,,44
202112,Dec-21,202112,,ahwTMNAJvrL,Muranga County,KE_County_21,,2,,7,54
202112,Dec-21,202112,,jkG3zaihdSs,Nairobi County,KE_County_47,,199,,1,462
202112,Dec-21,202112,,ob6SxuRcqU4,Nakuru County,KE_County_32,,674,,2,2809
202112,Dec-21,202112,,t0J75eHKxz5,Nandi County,KE_County_29,,591,,,1391
202112,Dec-21,202112,,kqJ83J2D72s,Narok County,KE_County_33,,579,,3,1906
202112,Dec-21,202112,,uepLTG8wGWJ,Nyamira County,KE_County_46,,269,,,662
202112,Dec-21,202112,,mYZacFNIB3h,Nyandarua County,KE_County_18,,104,,,633
202112,Dec-21,202112,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,93
202112,Dec-21,202112,,o36zCRjSd4G,Samburu County,KE_County_25,,69,,,338
202112,Dec-21,202112,,u4t9H8XyU9P,Siaya County,KE_County_41,,90,,,398
202112,Dec-21,202112,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,8,,,67
202112,Dec-21,202112,,JsH2bnvNt2d,Tana River County,KE_County_4,,7,,80,65
202112,Dec-21,202112,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,271,,201,972
202112,Dec-21,202112,,mThvosEflAU,Trans Nzoia County,KE_County_26,,667,,,2587
202112,Dec-21,202112,,kphDeKClFch,Turkana County,KE_County_23,,246,,,796
202112,Dec-21,202112,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,683,,,1599
202112,Dec-21,202112,,sANMZ3lpqGs,Vihiga County,KE_County_38,,91,,,317
202112,Dec-21,202112,,CeLsrJOH0g9,Wajir County,KE_County_8,,26,,,259
202112,Dec-21,202112,,XWALbfAPa6n,West Pokot County,KE_County_24,,694,,,2795
202001,Jan-20,202001,,vvOK1BxTbet,Baringo County,KE_County_30,,429,,,1062
202001,Jan-20,202001,,HMNARUV2CW4,Bomet County,KE_County_36,,112,,,1326
202001,Jan-20,202001,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,731,,,3021
202001,Jan-20,202001,,Tvf1zgVZ0K4,Busia County,KE_County_40,,52,,,695
202001,Jan-20,202001,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,606,,,2400
202001,Jan-20,202001,,PFu8alU2KWG,Embu County,KE_County_14,,164,,,266
202001,Jan-20,202001,,uyOrcHZBpW0,Garissa County,KE_County_7,,63,,,377
202001,Jan-20,202001,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,128,,,961
202001,Jan-20,202001,,bzOfj0iwfDH,Isiolo County,KE_County_11,,183,,,497
202001,Jan-20,202001,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,151,,,704
202001,Jan-20,202001,,BjC1xL40gHo,Kakamega County,KE_County_37,,240,,,1072
202001,Jan-20,202001,,ihZsJ8alvtb,Kericho County,KE_County_35,,441,,,1706
202001,Jan-20,202001,,qKzosKQPl6G,Kiambu County,KE_County_22,,48,,,689
202001,Jan-20,202001,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,34
202001,Jan-20,202001,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,8,,,175
202001,Jan-20,202001,,sPkRcDvhGWA,Kisii County,KE_County_45,,827,,,3342
202001,Jan-20,202001,,tAbBVBbueqD,Kisumu County,KE_County_42,,128,,,729
202001,Jan-20,202001,,j8o6iO4Njsi,Kitui County,KE_County_15,,136,,,1164
202001,Jan-20,202001,,N7YETT3A9r1,Kwale County,KE_County_2,,6,,,5
202001,Jan-20,202001,,xuFdFy6t9AH,Laikipia County,KE_County_31,,50,,,276
202001,Jan-20,202001,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,3
202001,Jan-20,202001,,yhCUgGcCcOo,Machakos County,KE_County_16,,146,,,838
202001,Jan-20,202001,,BoDytkJQ4Qi,Makueni County,KE_County_17,,23,,,284
202001,Jan-20,202001,,R6f9znhg37c,Mandera County,KE_County_9,,49,,,445
202001,Jan-20,202001,,Eey8fT4Im3y,Marsabit County,KE_County_10,,134,,,346
202001,Jan-20,202001,,Y52XNJ50hYb,Meru County,KE_County_12,,100,,,415
202001,Jan-20,202001,,fVra3Pwta0Q,Migori County,KE_County_44,,283,,,1313
202001,Jan-20,202001,,wsBsC6gjHvn,Mombasa County,KE_County_1,,9,,,237
202001,Jan-20,202001,,ahwTMNAJvrL,Muranga County,KE_County_21,,8,,,72
202001,Jan-20,202001,,jkG3zaihdSs,Nairobi County,KE_County_47,,183,,,1102
202001,Jan-20,202001,,ob6SxuRcqU4,Nakuru County,KE_County_32,,959,,,4694
202001,Jan-20,202001,,t0J75eHKxz5,Nandi County,KE_County_29,,1121,,,2994
202001,Jan-20,202001,,kqJ83J2D72s,Narok County,KE_County_33,,662,,,2260
202001,Jan-20,202001,,uepLTG8wGWJ,Nyamira County,KE_County_46,,210,,,974
202001,Jan-20,202001,,mYZacFNIB3h,Nyandarua County,KE_County_18,,192,,,1487
202001,Jan-20,202001,,ptWVfaCIdVx,Nyeri County,KE_County_19,,24,,,88
202001,Jan-20,202001,,o36zCRjSd4G,Samburu County,KE_County_25,,54,,,376
202001,Jan-20,202001,,u4t9H8XyU9P,Siaya County,KE_County_41,,62,,,508
202001,Jan-20,202001,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,23,,,172
202001,Jan-20,202001,,JsH2bnvNt2d,Tana River County,KE_County_4,,11,,,173
202001,Jan-20,202001,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,78,,,680
202001,Jan-20,202001,,mThvosEflAU,Trans Nzoia County,KE_County_26,,594,,,2484
