periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,rabies
202011,Nov-20,202011,,ihZsJ8alvtb,Kericho County,KE_County_35,,
202011,Nov-20,202011,,qKzosKQPl6G,Kiambu County,KE_County_22,,
202011,Nov-20,202011,,nrI2khZx3d0,Kilifi County,KE_County_3,,
202011,Nov-20,202011,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
202011,Nov-20,202011,,sPkRcDvhGWA,Kisii County,KE_County_45,,
202011,Nov-20,202011,,tAbBVBbueqD,Kisumu County,KE_County_42,,4
202011,Nov-20,202011,,j8o6iO4Njsi,Kitui County,KE_County_15,,
202011,Nov-20,202011,,N7YETT3A9r1,Kwale County,KE_County_2,,
202011,Nov-20,202011,,xuFdFy6t9AH,Laikipia County,KE_County_31,,9
202011,Nov-20,202011,,NjWSbQTwys4,Lamu County,KE_County_5,,
202011,Nov-20,202011,,yhCUgGcCcOo,Machakos County,KE_County_16,,
202011,Nov-20,202011,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
202011,Nov-20,202011,,R6f9znhg37c,Mandera County,KE_County_9,,
202011,Nov-20,202011,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
202011,Nov-20,202011,,Y52XNJ50hYb,Meru County,KE_County_12,,
202011,Nov-20,202011,,fVra3Pwta0Q,Migori County,KE_County_44,,8
202011,Nov-20,202011,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
202011,Nov-20,202011,,ahwTMNAJvrL,Muranga County,KE_County_21,,10
202011,Nov-20,202011,,jkG3zaihdSs,Nairobi County,KE_County_47,,
202011,Nov-20,202011,,ob6SxuRcqU4,Nakuru County,KE_County_32,,
202011,Nov-20,202011,,t0J75eHKxz5,Nandi County,KE_County_29,,
202011,Nov-20,202011,,kqJ83J2D72s,Narok County,KE_County_33,,
202011,Nov-20,202011,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
202011,Nov-20,202011,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
202011,Nov-20,202011,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
202011,Nov-20,202011,,o36zCRjSd4G,Samburu County,KE_County_25,,
202011,Nov-20,202011,,u4t9H8XyU9P,Siaya County,KE_County_41,,10
202011,Nov-20,202011,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
202011,Nov-20,202011,,JsH2bnvNt2d,Tana River County,KE_County_4,,10
202011,Nov-20,202011,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
202011,Nov-20,202011,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
202011,Nov-20,202011,,kphDeKClFch,Turkana County,KE_County_23,,
202011,Nov-20,202011,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
202011,Nov-20,202011,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
202011,Nov-20,202011,,CeLsrJOH0g9,Wajir County,KE_County_8,,
202011,Nov-20,202011,,XWALbfAPa6n,West Pokot County,KE_County_24,,
202012,Dec-20,202012,,vvOK1BxTbet,Baringo County,KE_County_30,,4
202012,Dec-20,202012,,HMNARUV2CW4,Bomet County,KE_County_36,,2
202012,Dec-20,202012,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
202012,Dec-20,202012,,Tvf1zgVZ0K4,Busia County,KE_County_40,,5
202012,Dec-20,202012,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
202012,Dec-20,202012,,PFu8alU2KWG,Embu County,KE_County_14,,
202012,Dec-20,202012,,uyOrcHZBpW0,Garissa County,KE_County_7,,
202012,Dec-20,202012,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
202012,Dec-20,202012,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
202012,Dec-20,202012,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
202012,Dec-20,202012,,BjC1xL40gHo,Kakamega County,KE_County_37,,
202012,Dec-20,202012,,ihZsJ8alvtb,Kericho County,KE_County_35,,
202012,Dec-20,202012,,qKzosKQPl6G,Kiambu County,KE_County_22,,
202012,Dec-20,202012,,nrI2khZx3d0,Kilifi County,KE_County_3,,2
202012,Dec-20,202012,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
202012,Dec-20,202012,,sPkRcDvhGWA,Kisii County,KE_County_45,,
202012,Dec-20,202012,,tAbBVBbueqD,Kisumu County,KE_County_42,,
202012,Dec-20,202012,,j8o6iO4Njsi,Kitui County,KE_County_15,,
202012,Dec-20,202012,,N7YETT3A9r1,Kwale County,KE_County_2,,
202012,Dec-20,202012,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
202012,Dec-20,202012,,NjWSbQTwys4,Lamu County,KE_County_5,,
202012,Dec-20,202012,,yhCUgGcCcOo,Machakos County,KE_County_16,,
202012,Dec-20,202012,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
202012,Dec-20,202012,,R6f9znhg37c,Mandera County,KE_County_9,,
202012,Dec-20,202012,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
202012,Dec-20,202012,,Y52XNJ50hYb,Meru County,KE_County_12,,
202012,Dec-20,202012,,fVra3Pwta0Q,Migori County,KE_County_44,,5
202012,Dec-20,202012,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
202012,Dec-20,202012,,ahwTMNAJvrL,Muranga County,KE_County_21,,9
202012,Dec-20,202012,,jkG3zaihdSs,Nairobi County,KE_County_47,,
202012,Dec-20,202012,,ob6SxuRcqU4,Nakuru County,KE_County_32,,
202012,Dec-20,202012,,t0J75eHKxz5,Nandi County,KE_County_29,,
202012,Dec-20,202012,,kqJ83J2D72s,Narok County,KE_County_33,,3
202012,Dec-20,202012,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
202012,Dec-20,202012,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
202012,Dec-20,202012,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
202012,Dec-20,202012,,o36zCRjSd4G,Samburu County,KE_County_25,,
202012,Dec-20,202012,,u4t9H8XyU9P,Siaya County,KE_County_41,,11
202012,Dec-20,202012,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
202012,Dec-20,202012,,JsH2bnvNt2d,Tana River County,KE_County_4,,
202012,Dec-20,202012,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
202012,Dec-20,202012,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
202012,Dec-20,202012,,kphDeKClFch,Turkana County,KE_County_23,,
202012,Dec-20,202012,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
202012,Dec-20,202012,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
202012,Dec-20,202012,,CeLsrJOH0g9,Wajir County,KE_County_8,,
202012,Dec-20,202012,,XWALbfAPa6n,West Pokot County,KE_County_24,,
202101,Jan-21,202101,,vvOK1BxTbet,Baringo County,KE_County_30,,1
202101,Jan-21,202101,,HMNARUV2CW4,Bomet County,KE_County_36,,
202101,Jan-21,202101,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
202101,Jan-21,202101,,Tvf1zgVZ0K4,Busia County,KE_County_40,,
202101,Jan-21,202101,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
202101,Jan-21,202101,,PFu8alU2KWG,Embu County,KE_County_14,,
202101,Jan-21,202101,,uyOrcHZBpW0,Garissa County,KE_County_7,,
202101,Jan-21,202101,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
202101,Jan-21,202101,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
202101,Jan-21,202101,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
202101,Jan-21,202101,,BjC1xL40gHo,Kakamega County,KE_County_37,,
202101,Jan-21,202101,,ihZsJ8alvtb,Kericho County,KE_County_35,,
202101,Jan-21,202101,,qKzosKQPl6G,Kiambu County,KE_County_22,,1
202101,Jan-21,202101,,nrI2khZx3d0,Kilifi County,KE_County_3,,
202101,Jan-21,202101,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
202101,Jan-21,202101,,sPkRcDvhGWA,Kisii County,KE_County_45,,
202101,Jan-21,202101,,tAbBVBbueqD,Kisumu County,KE_County_42,,
202101,Jan-21,202101,,j8o6iO4Njsi,Kitui County,KE_County_15,,
202101,Jan-21,202101,,N7YETT3A9r1,Kwale County,KE_County_2,,
202101,Jan-21,202101,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
202101,Jan-21,202101,,NjWSbQTwys4,Lamu County,KE_County_5,,
202101,Jan-21,202101,,yhCUgGcCcOo,Machakos County,KE_County_16,,
202101,Jan-21,202101,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
202101,Jan-21,202101,,R6f9znhg37c,Mandera County,KE_County_9,,9
202101,Jan-21,202101,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
202101,Jan-21,202101,,Y52XNJ50hYb,Meru County,KE_County_12,,1
202101,Jan-21,202101,,fVra3Pwta0Q,Migori County,KE_County_44,,3
202101,Jan-21,202101,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
202101,Jan-21,202101,,ahwTMNAJvrL,Muranga County,KE_County_21,,12
202101,Jan-21,202101,,jkG3zaihdSs,Nairobi County,KE_County_47,,1
202101,Jan-21,202101,,ob6SxuRcqU4,Nakuru County,KE_County_32,,
202101,Jan-21,202101,,t0J75eHKxz5,Nandi County,KE_County_29,,
202101,Jan-21,202101,,kqJ83J2D72s,Narok County,KE_County_33,,
202101,Jan-21,202101,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
202101,Jan-21,202101,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
202101,Jan-21,202101,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
202101,Jan-21,202101,,o36zCRjSd4G,Samburu County,KE_County_25,,
202101,Jan-21,202101,,u4t9H8XyU9P,Siaya County,KE_County_41,,
202101,Jan-21,202101,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
202101,Jan-21,202101,,JsH2bnvNt2d,Tana River County,KE_County_4,,1
202101,Jan-21,202101,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
202101,Jan-21,202101,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
202101,Jan-21,202101,,kphDeKClFch,Turkana County,KE_County_23,,
202101,Jan-21,202101,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
202101,Jan-21,202101,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
202101,Jan-21,202101,,CeLsrJOH0g9,Wajir County,KE_County_8,,
202101,Jan-21,202101,,XWALbfAPa6n,West Pokot County,KE_County_24,,
202102,Feb-21,202102,,vvOK1BxTbet,Baringo County,KE_County_30,,2
202102,Feb-21,202102,,HMNARUV2CW4,Bomet County,KE_County_36,,
202102,Feb-21,202102,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
202102,Feb-21,202102,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2
202102,Feb-21,202102,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
202102,Feb-21,202102,,PFu8alU2KWG,Embu County,KE_County_14,,
202102,Feb-21,202102,,uyOrcHZBpW0,Garissa County,KE_County_7,,
202102,Feb-21,202102,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
202102,Feb-21,202102,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
202102,Feb-21,202102,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
202102,Feb-21,202102,,BjC1xL40gHo,Kakamega County,KE_County_37,,
202102,Feb-21,202102,,ihZsJ8alvtb,Kericho County,KE_County_35,,
202102,Feb-21,202102,,qKzosKQPl6G,Kiambu County,KE_County_22,,
202102,Feb-21,202102,,nrI2khZx3d0,Kilifi County,KE_County_3,,
202102,Feb-21,202102,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
202102,Feb-21,202102,,sPkRcDvhGWA,Kisii County,KE_County_45,,
202102,Feb-21,202102,,tAbBVBbueqD,Kisumu County,KE_County_42,,
202102,Feb-21,202102,,j8o6iO4Njsi,Kitui County,KE_County_15,,
202102,Feb-21,202102,,N7YETT3A9r1,Kwale County,KE_County_2,,5
202102,Feb-21,202102,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
202102,Feb-21,202102,,NjWSbQTwys4,Lamu County,KE_County_5,,
202102,Feb-21,202102,,yhCUgGcCcOo,Machakos County,KE_County_16,,
202102,Feb-21,202102,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
202102,Feb-21,202102,,R6f9znhg37c,Mandera County,KE_County_9,,
202102,Feb-21,202102,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
202102,Feb-21,202102,,Y52XNJ50hYb,Meru County,KE_County_12,,
202102,Feb-21,202102,,fVra3Pwta0Q,Migori County,KE_County_44,,7
202102,Feb-21,202102,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
202102,Feb-21,202102,,ahwTMNAJvrL,Muranga County,KE_County_21,,6
202102,Feb-21,202102,,jkG3zaihdSs,Nairobi County,KE_County_47,,
202102,Feb-21,202102,,ob6SxuRcqU4,Nakuru County,KE_County_32,,2
202102,Feb-21,202102,,t0J75eHKxz5,Nandi County,KE_County_29,,
202102,Feb-21,202102,,kqJ83J2D72s,Narok County,KE_County_33,,
202102,Feb-21,202102,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
202102,Feb-21,202102,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
202102,Feb-21,202102,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
202102,Feb-21,202102,,o36zCRjSd4G,Samburu County,KE_County_25,,
